epoch,cosine_similarity,l2_distance,backdoor,main
101,1.0,348.8266906738281,98.04,91.95
102,1.0,737.9024658203125,93.28999999999999,92.01
103,1.0,1144.8668212890625,96.50999999999999,92.05
104,1.0,1556.3033447265625,97.68,92.13
105,1.0,1954.3233642578125,96.28999999999999,92.11
106,1.0000001192092896,2307.6220703125,96.53,92.11
107,1.0000001192092896,2665.39306640625,95.25,92.05
108,1.0,3076.82958984375,95.44,92.0
109,1.0,3470.37744140625,96.03,92.15
110,1.0,3859.453369140625,96.23,92.08
111,1.0,4239.5849609375,95.69,91.96
112,1.0,4606.2998046875,94.78999999999999,91.97999999999999
113,1.0,4950.654296875,91.59,92.02
114,1.0,5321.841796875,94.39,92.07
115,1.0000001192092896,5777.99951171875,82.69999999999999,92.05
116,1.0,6180.49169921875,93.0,92.23
117,1.0,6587.4560546875,90.79,92.16
118,1.0000001192092896,6958.6435546875,91.94,92.21000000000001
119,1.0000001192092896,7347.71923828125,92.97,92.15
120,1.0,7750.21142578125,93.65,92.11
121,1.0000001192092896,8116.9267578125,91.85,92.29
122,1.0000001192092896,8537.3076171875,93.45,92.19000000000001
123,1.0000001192092896,8944.271484375,91.21000000000001,92.08
124,1.0000001192092896,9310.9873046875,85.54,92.17999999999999
125,1.0,9677.7021484375,91.64,92.17
126,1.0000001192092896,10031.0009765625,91.83,92.16
127,1.0,10464.7978515625,89.64,92.17999999999999
128,1.0,10840.4580078125,86.57000000000001,92.22
129,1.0,11225.0615234375,88.61,92.32000000000001
130,1.0,11614.1376953125,87.39,92.32000000000001
131,1.0000001192092896,11980.8525390625,91.01,92.17999999999999
132,1.0,12369.927734375,89.99000000000001,92.32000000000001
133,1.0000001192092896,12772.419921875,90.24,92.25
134,1.0000001192092896,13125.7197265625,89.60000000000001,92.33
135,1.0000001192092896,13572.9326171875,88.14,92.24
136,1.0000001192092896,13993.3134765625,89.41,92.23
137,1.0000001192092896,14377.91796875,83.58,92.25999999999999
138,1.0000001192092896,14753.5771484375,75.85,92.25
139,1.0000001192092896,15147.125,88.37,92.44
140,1.0000001192092896,15522.7841796875,88.75999999999999,92.36999999999999
141,1.0,15889.4990234375,82.22,92.43
142,1.0,16291.9912109375,86.64,92.44
143,1.0000001192092896,16667.650390625,88.79,92.36
144,1.0,17070.142578125,83.69,92.39
145,1.0,17526.30078125,82.19,92.34
146,1.0,17893.015625,87.41,92.32000000000001
147,1.0,18282.091796875,86.13,92.34
148,1.0,18689.0546875,87.39,92.30000000000001
149,1.0,19082.603515625,85.52,92.39
150,1.0,19435.90234375,80.96,92.21000000000001
151,1.0,19784.728515625,74.0,92.12
152,1.0,20205.109375,81.72,92.34
153,1.0000001192092896,20603.12890625,74.82,92.27
154,1.0,20992.205078125,82.57,92.36999999999999
155,0.9999998807907104,21376.810546875,81.58999999999999,92.24
156,0.9999998807907104,21770.357421875,76.57000000000001,92.27
157,0.9999998807907104,22181.794921875,81.69999999999999,92.44
158,1.0,22593.23046875,79.67,92.29
159,1.0000001192092896,22986.779296875,78.71000000000001,92.38
160,1.0000001192092896,23411.630859375,83.1,92.30000000000001
161,1.0,23809.65234375,79.96,92.43
162,0.9999998807907104,24207.671875,83.37,92.36
163,0.9999998807907104,24565.443359375,80.47999999999999,92.31
164,1.0,24941.1015625,78.89,92.25999999999999
165,1.0,25316.759765625,79.81,92.32000000000001
166,0.9999998807907104,25661.1171875,79.02,92.41
167,0.9999998807907104,26063.607421875,75.67,92.33
168,1.0000001192092896,26416.90625,77.7,92.45
169,1.0000001192092896,26828.34375,81.99,92.24
170,1.000000238418579,27266.61328125,74.81,92.23
171,1.0,27660.16015625,71.00999999999999,92.2
172,1.0000001192092896,28093.958984375,74.16,92.47999999999999
173,1.000000238418579,28496.451171875,78.44,92.36
174,1.0000001192092896,28889.998046875,74.42,92.4
175,1.0000001192092896,29301.435546875,76.71,92.41
176,1.0000001192092896,29686.0390625,77.25,92.36999999999999
177,1.0,30043.810546875,72.33000000000001,92.25999999999999
178,1.0,30464.189453125,77.60000000000001,92.36
179,1.0000001192092896,30821.9609375,65.73,92.25999999999999
180,1.0000001192092896,31130.537109375,73.57000000000001,92.23
181,1.0000001192092896,31479.365234375,76.41,92.36
182,1.0000001192092896,31819.24609375,76.92,92.36
183,1.0,32230.68359375,73.97,92.49000000000001
184,1.0000001192092896,32677.896484375,76.84,92.25
185,1.0000001192092896,33143.0,69.05,92.30000000000001
186,1.0,33541.01953125,76.37,92.41
187,1.0000001192092896,33885.375,72.57000000000001,92.36999999999999
188,1.0000001192092896,34269.9765625,77.68,92.32000000000001
189,1.0000001192092896,34730.609375,72.61999999999999,92.42
190,1.0,35150.98828125,72.78999999999999,92.53
