epoch,cosine_similarity,l2_distance,backdoor,main
101,-0.9999998807907104,5242867941376.0,0.0,10.0
102,0.9999998807907104,524286558208.0,0.0,10.0
103,-0.9999998807907104,4771009789952.0,0.0,10.0
104,0.9999998807907104,948958724096.0,0.0,10.0
105,-1.0,4388804886528.0,0.0,10.0
106,1.0,173517406208.0,0.0,10.0
107,-1.0,8038662537216.0,0.0,10.0
108,0.9999998807907104,11494592872448.0,0.0,10.0
109,-0.9999998807907104,15587999744000.0,0.0,10.0
110,0.9999998807907104,20332071092224.0,0.0,10.0
111,-0.9999998807907104,65106390024192.0,0.0,10.0
112,1.0,53352880668672.0,0.0,10.0
113,-0.9999998807907104,53260459180032.0,0.0,10.0
114,0.9999998807907104,42691551297536.0,0.0,10.0
115,-1.0,43665271554048.0,0.0,10.0
116,0.9999998807907104,34055871528960.0,0.0,10.0
117,-0.9999998807907104,35893159133184.0,0.0,10.0
118,1.0,27060976222208.0,0.0,10.0
119,-0.9999998807907104,29597747904512.0,0.0,10.0
120,0.9999998807907104,45549608763392.0,0.0,10.0
121,-0.9999998807907104,46237520756736.0,0.0,10.0
122,0.9999998807907104,36370902941696.0,0.0,10.0
123,-1.0,37976688033792.0,0.0,10.0
124,0.9999998807907104,28936148877312.0,0.0,10.0
125,-1.0,59811399991296.0,0.0,10.0
126,1.0,48587383767040.0,0.0,10.0
127,-0.9999998807907104,48971519098880.0,0.0,10.0
128,0.9999998807907104,38831495577600.0,0.0,10.0
129,-0.9999998807907104,115054833827840.0,0.0,10.0
130,0.9999998807907104,98306491416576.0,0.0,10.0
131,-1.0,184678023692288.0,0.0,10.0
132,0.9999998807907104,160967371522048.0,0.0,10.0
133,-1.0,150113519403008.0,0.0,10.0
134,0.9999998807907104,129859300884480.0,0.0,10.0
135,-0.9999998807907104,122116229824512.0,0.0,10.0
136,0.9999998807907104,212082884608000.0,0.0,10.0
137,-1.0,196117450981376.0,0.0,10.0
138,1.0,171262827560960.0,0.0,10.0
139,-1.0,315999400230912.0,0.0,10.0
140,0.9999998807907104,279156583563264.0,0.0,10.0
141,-0.9999998807907104,256483803529216.0,0.0,10.0
142,0.9999998807907104,225592570019840.0,0.0,10.0
143,-0.9999998807907104,413792919879680.0,0.0,10.0
144,0.9999998807907104,367170781446144.0,0.0,10.0
145,-0.9999998807907104,335696590012416.0,0.0,10.0
146,1.0,296884111409152.0,0.0,10.0
147,-0.9999998807907104,272438550069248.0,0.0,10.0
148,0.9999998807907104,239951836872704.0,0.0,10.0
149,-0.9999998807907104,221199556673536.0,0.0,10.0
150,0.9999998807907104,390432894746624.0,0.0,10.0
151,-0.9999998807907104,356632475205632.0,0.0,10.0
152,1.0,315726367817728.0,0.0,10.0
153,-1.0,289396607680512.0,0.0,10.0
154,1.0,255214070267904.0,0.0,10.0
155,-1.0,467111684079616.0,0.0,10.0
156,1.0,415157679292416.0,0.0,10.0
157,-0.9999998807907104,755010287697920.0,0.0,10.0
158,0.9999998807907104,674266378928128.0,0.0,10.0
159,-0.9999998807907104,1221405752426496.0,0.0,10.0
160,1.0,1094022458245120.0,0.0,10.0
161,-0.9999998807907104,989862924648448.0,0.0,10.0
162,0.9999998807907104,2662420430454784.0,0.0,10.0
163,-0.9999998807907104,2401421710327808.0,0.0,10.0
164,0.9999998807907104,4314832861921280.0,0.0,10.0
165,-0.9999998807907104,3888592791273472.0,0.0,10.0
166,1.0,3494490887159808.0,0.0,10.0
167,-0.9999998807907104,3150284691865600.0,0.0,10.0
168,0.9999998807907104,2830013275570176.0,0.0,10.0
169,-1.0,2552254519312384.0,0.0,10.0
170,0.9999998807907104,4586333045522432.0,0.0,10.0
171,-0.9999998807907104,4132942607548416.0,0.0,10.0
172,1.0,7431571711721472.0,0.0,10.0
173,-1.0,2.0075454530584576e+16,0.0,10.0
174,0.9999998807907104,1.806266535195443e+16,0.0,10.0
175,-0.9999998807907104,1.6261644904562688e+16,0.0,10.0
176,0.9999998807907104,1.4630235936915456e+16,0.0,10.0
177,-0.9999998807907104,1.3172457464659968e+16,0.0,10.0
178,0.9999998807907104,1.1849967241003008e+16,0.0,10.0
179,-1.0,3.2005123479699456e+16,0.0,10.0
180,1.0,2.8799372774866944e+16,0.0,10.0
181,-0.9999998807907104,2.592468029669376e+16,0.0,10.0
182,1.0,2.3326972406923264e+16,0.0,10.0
183,-0.9999998807907104,4.199627182466662e+16,0.0,10.0
184,0.9999998807907104,7.558555748427366e+16,0.0,10.0
185,-0.9999998807907104,6.803225190386893e+16,0.0,10.0
186,1.0,1.2245034224268083e+17,0.0,10.0
187,-0.9999998807907104,3.306261357694812e+17,0.0,10.0
188,0.9999998807907104,2.97558323564118e+17,0.0,10.0
189,-0.9999998807907104,5.3561276146017894e+17,0.0,10.0
190,0.9999998807907104,4.820462042223739e+17,0.0,10.0
191,-1.0,4.3384684427608064e+17,0.0,10.0
192,0.9999998807907104,3.904569543481098e+17,0.0,10.0
193,-0.9999998807907104,3.514164919014523e+17,0.0,10.0
194,1.0,6.32541961353429e+17,0.0,10.0
195,-0.9999998807907104,5.692931047214285e+17,0.0,10.0
196,1.0,5.123585372093153e+17,0.0,10.0
197,-0.9999998807907104,4.611279611441971e+17,0.0,10.0
198,0.9999998807907104,4.1500997670928384e+17,0.0,10.0
199,-0.9999998807907104,3.7351423607832576e+17,0.0,10.0
200,1.0,3.3615757261039206e+17,0.0,10.0
201,-0.9999998807907104,3.0254711705698304e+17,0.0,10.0
202,0.9999998807907104,2.722871654911836e+17,0.0,10.0
203,-1.0,7.351856324138762e+17,0.0,10.0
204,1.0,6.616617021813555e+17,0.0,10.0
205,-0.9999998807907104,1.190998829227311e+18,0.0,10.0
206,0.9999998807907104,1.0718937511121388e+18,0.0,10.0
207,-0.9999998807907104,9.647097155042673e+17,0.0,10.0
208,0.9999998807907104,8.682334800419226e+17,0.0,10.0
209,-0.9999998807907104,7.814155608763924e+17,0.0,10.0
210,0.9999998807907104,7.032687340048876e+17,0.0,10.0
211,-1.0,1.265891651436413e+18,0.0,10.0
212,0.9999998807907104,2.2785976608332186e+18,0.0,10.0
213,0.9999998807907104,6.198892076017385e+18,0.0,10.0
214,0.9999998807907104,2.6706268824493097e+18,0.0,10.0
215,0.9999998807907104,3.4424988885550367e+18,0.0,10.0
216,0.9999998807907104,5.151380751165424e+18,0.0,10.0
217,0.9999998807907104,3.613386909889331e+18,0.0,10.0
218,0.9999998807907104,4.997581614427931e+18,0.0,10.0
219,0.9999998807907104,3.005789087798919e+18,0.0,10.0
220,1.0,2.8392064791210885e+18,0.0,10.0
221,0.9999998807907104,5.694343782217023e+18,0.0,10.0
222,1.0,6.249443222616015e+18,0.0,10.0
223,1.0,5.250264779653644e+18,0.0,10.0
224,0.9999998807907104,3.524391614103421e+18,0.0,10.0
225,0.9999998807907104,5.077677188220715e+18,0.0,10.0
226,0.9999998807907104,3.6797198966372434e+18,0.0,10.0
227,0.9999998807907104,4.937881431574577e+18,0.0,10.0
228,1.0,7.61107512391893e+18,0.0,10.0
229,0.9999998807907104,9.649296453176132e+18,0.0,10.0
230,0.9999998807907104,7.380162288923181e+18,0.0,10.0
231,0.9999998807907104,1.1464605543797096e+19,0.0,10.0
232,0.9999998807907104,1.4430755863025156e+19,0.0,10.0
233,0.9999998807907104,1.5272806947552756e+19,0.0,10.0
234,0.0,inf,0.0,10.0
235,0.9999998807907104,1.5670827957784412e+19,0.0,10.0
236,0.0,inf,0.0,10.0
237,0.9999998807907104,1.548717982913187e+19,0.0,10.0
238,0.0,inf,0.0,10.0
239,0.9999998807907104,1.5844468331600937e+19,0.0,10.0
240,0.0,inf,0.0,10.0
241,0.9999998807907104,1.5768477784470454e+19,0.0,10.0
242,0.0,inf,0.0,10.0
243,0.9999998807907104,1.6072320126224957e+19,0.0,10.0
244,0.0,inf,0.0,10.0
245,0.9999998807907104,1.631843370947471e+19,0.0,10.0
246,0.9999998807907104,1.8311945047655842e+19,0.0,10.0
247,1.0,1.651778396368352e+19,0.0,10.0
248,0.0,inf,0.0,10.0
249,0.0,inf,0.0,10.0
250,0.0,inf,0.0,10.0
251,0.0,inf,0.0,10.0
252,0.0,inf,0.0,10.0
253,0.0,inf,0.0,10.0
254,0.0,inf,0.0,10.0
255,0.0,inf,0.0,10.0
256,0.0,inf,0.0,10.0
257,0.0,inf,0.0,10.0
258,0.0,inf,0.0,10.0
259,0.0,inf,0.0,10.0
260,0.0,inf,0.0,10.0
261,0.0,inf,0.0,10.0
262,0.0,inf,0.0,10.0
263,0.0,inf,0.0,10.0
264,0.0,inf,0.0,10.0
265,0.0,inf,0.0,10.0
266,0.0,inf,0.0,10.0
267,0.0,inf,0.0,10.0
268,0.0,inf,0.0,10.0
269,0.0,inf,0.0,10.0
270,0.0,inf,0.0,10.0
271,0.0,inf,0.0,10.0
272,0.0,inf,0.0,10.0
273,0.0,inf,0.0,10.0
274,0.0,inf,0.0,10.0
275,0.0,inf,0.0,10.0
276,0.0,inf,0.0,10.0
277,0.0,inf,0.0,10.0
278,0.0,inf,0.0,10.0
279,0.0,inf,0.0,10.0
280,0.0,inf,0.0,10.0
281,0.0,inf,0.0,10.0
282,0.0,inf,0.0,10.0
283,0.0,inf,0.0,10.0
284,0.0,inf,0.0,10.0
285,0.0,inf,0.0,10.0
286,0.0,inf,0.0,10.0
287,0.0,inf,0.0,10.0
288,0.0,inf,0.0,10.0
289,0.0,inf,0.0,10.0
290,0.0,inf,0.0,10.0
291,0.0,inf,0.0,10.0
292,0.0,inf,0.0,10.0
293,0.0,inf,0.0,10.0
294,0.0,inf,0.0,10.0
295,0.0,inf,0.0,10.0
296,0.0,inf,0.0,10.0
297,0.0,inf,0.0,10.0
298,0.0,inf,0.0,10.0
299,0.0,inf,0.0,10.0
300,0.0,inf,0.0,10.0
301,0.0,inf,0.0,10.0
302,0.0,inf,0.0,10.0
303,0.0,inf,0.0,10.0
304,0.0,inf,0.0,10.0
305,0.0,inf,0.0,10.0
306,0.0,inf,0.0,10.0
307,0.0,inf,0.0,10.0
308,0.0,inf,0.0,10.0
309,0.0,inf,0.0,10.0
310,0.0,inf,0.0,10.0
311,0.0,inf,0.0,10.0
312,0.0,inf,0.0,10.0
313,0.0,inf,0.0,10.0
314,0.0,inf,0.0,10.0
315,0.0,inf,0.0,10.0
316,0.0,inf,0.0,10.0
317,0.0,inf,0.0,10.0
318,0.0,inf,0.0,10.0
319,0.0,inf,0.0,10.0
320,0.0,inf,0.0,10.0
321,0.0,inf,0.0,10.0
322,0.0,inf,0.0,10.0
323,0.0,inf,0.0,10.0
324,0.0,inf,0.0,10.0
325,0.0,inf,0.0,10.0
326,0.0,inf,0.0,10.0
327,0.0,inf,0.0,10.0
328,0.0,inf,0.0,10.0
329,0.0,inf,0.0,10.0
330,0.0,inf,0.0,10.0
331,0.0,inf,0.0,10.0
332,0.0,inf,0.0,10.0
333,0.0,inf,0.0,10.0
334,0.0,inf,0.0,10.0
335,0.0,inf,0.0,10.0
336,0.0,inf,0.0,10.0
337,0.0,inf,0.0,10.0
338,0.0,inf,0.0,10.0
339,0.0,inf,0.0,10.0
340,0.0,inf,0.0,10.0
341,0.0,inf,0.0,10.0
342,0.0,inf,0.0,10.0
343,0.0,inf,0.0,10.0
344,0.0,inf,0.0,10.0
345,0.0,inf,0.0,10.0
346,0.0,inf,0.0,10.0
347,0.0,inf,0.0,10.0
348,0.0,inf,0.0,10.0
349,0.0,inf,0.0,10.0
350,0.0,inf,0.0,10.0
351,0.0,inf,0.0,10.0
352,0.0,inf,0.0,10.0
353,0.0,inf,0.0,10.0
354,0.0,inf,0.0,10.0
355,0.0,inf,0.0,10.0
356,0.0,inf,0.0,10.0
357,0.0,inf,0.0,10.0
358,0.0,inf,0.0,10.0
359,0.0,inf,0.0,10.0
360,0.0,inf,0.0,10.0
361,0.0,inf,0.0,10.0
362,0.0,inf,0.0,10.0
363,0.0,inf,0.0,10.0
364,0.0,inf,0.0,10.0
365,0.0,inf,0.0,10.0
366,0.0,inf,0.0,10.0
367,0.0,inf,0.0,10.0
368,0.0,inf,0.0,10.0
369,0.0,inf,0.0,10.0
370,0.0,inf,0.0,10.0
371,0.0,inf,0.0,10.0
372,0.0,inf,0.0,10.0
373,0.0,inf,0.0,10.0
374,0.0,inf,0.0,10.0
375,0.0,inf,0.0,10.0
376,0.0,inf,0.0,10.0
377,0.0,inf,0.0,10.0
378,0.0,inf,0.0,10.0
379,0.0,inf,0.0,10.0
380,0.0,inf,0.0,10.0
381,0.0,inf,0.0,10.0
382,0.0,inf,0.0,10.0
383,0.0,inf,0.0,10.0
384,0.0,inf,0.0,10.0
385,0.0,inf,0.0,10.0
386,0.0,inf,0.0,10.0
387,0.0,inf,0.0,10.0
388,0.0,inf,0.0,10.0
389,0.0,inf,0.0,10.0
390,0.0,inf,0.0,10.0
391,0.0,inf,0.0,10.0
392,0.0,inf,0.0,10.0
393,0.0,inf,0.0,10.0
394,0.0,inf,0.0,10.0
395,0.0,inf,0.0,10.0
396,0.0,inf,0.0,10.0
397,0.0,inf,0.0,10.0
398,0.0,inf,0.0,10.0
399,0.0,inf,0.0,10.0
400,0.0,inf,0.0,10.0
401,0.0,inf,0.0,10.0
402,0.0,inf,0.0,10.0
403,0.0,inf,0.0,10.0
404,0.0,inf,0.0,10.0
405,0.0,inf,0.0,10.0
406,0.0,inf,0.0,10.0
407,0.0,inf,0.0,10.0
408,0.0,inf,0.0,10.0
409,0.0,inf,0.0,10.0
410,0.0,inf,0.0,10.0
411,0.0,inf,0.0,10.0
412,0.0,inf,0.0,10.0
413,0.0,inf,0.0,10.0
414,0.0,inf,0.0,10.0
415,0.0,inf,0.0,10.0
416,0.0,inf,0.0,10.0
417,0.0,inf,0.0,10.0
418,0.0,inf,0.0,10.0
419,0.0,inf,0.0,10.0
420,0.0,inf,0.0,10.0
421,0.0,inf,0.0,10.0
422,0.0,inf,0.0,10.0
423,0.0,inf,0.0,10.0
424,0.0,inf,0.0,10.0
425,0.0,inf,0.0,10.0
426,0.0,inf,0.0,10.0
427,0.0,inf,0.0,10.0
428,0.0,inf,0.0,10.0
429,0.0,inf,0.0,10.0
430,0.0,inf,0.0,10.0
431,0.0,inf,0.0,10.0
432,0.0,inf,0.0,10.0
433,0.0,inf,0.0,10.0
434,0.0,inf,0.0,10.0
435,0.0,inf,0.0,10.0
436,0.0,inf,0.0,10.0
437,0.0,inf,0.0,10.0
438,0.0,inf,0.0,10.0
439,0.0,inf,0.0,10.0
440,0.0,inf,0.0,10.0
441,0.0,inf,0.0,10.0
442,0.0,inf,0.0,10.0
443,0.0,inf,0.0,10.0
444,0.0,inf,0.0,10.0
445,0.0,inf,0.0,10.0
446,0.0,inf,0.0,10.0
447,0.0,inf,0.0,10.0
448,0.0,inf,0.0,10.0
449,0.0,inf,0.0,10.0
450,0.0,inf,0.0,10.0
451,0.0,inf,0.0,10.0
452,0.0,inf,0.0,10.0
453,0.0,inf,0.0,10.0
454,0.0,inf,0.0,10.0
455,0.0,inf,0.0,10.0
456,0.0,inf,0.0,10.0
457,0.0,inf,0.0,10.0
458,0.0,inf,0.0,10.0
459,0.0,inf,0.0,10.0
460,0.0,inf,0.0,10.0
461,0.0,inf,0.0,10.0
462,0.0,inf,0.0,10.0
463,0.0,inf,0.0,10.0
464,0.0,inf,0.0,10.0
465,0.0,inf,0.0,10.0
466,0.0,inf,0.0,10.0
467,0.0,inf,0.0,10.0
468,0.0,inf,0.0,10.0
469,0.0,inf,0.0,10.0
470,0.0,inf,0.0,10.0
471,0.0,inf,0.0,10.0
472,0.0,inf,0.0,10.0
473,0.0,inf,0.0,10.0
474,0.0,inf,0.0,10.0
475,0.0,inf,0.0,10.0
476,0.0,inf,0.0,10.0
477,0.0,inf,0.0,10.0
478,0.0,inf,0.0,10.0
