,main,main_loss,backdoor,backdoor_loss,lr
1,89.75999999999999,0.0003399152547121048,9.24,0.005858314180374145,0.002
2,92.13,0.0002690821081399918,50.349999999999994,0.0014858989357948303,0.002
3,91.97,0.0002739982679486275,86.49,0.0003529234826564789,0.002
4,92.28,0.00027093992978334427,92.52,0.0002206540510058403,0.002
5,92.17,0.000268383552134037,96.32,0.0001276987724006176,0.002
6,92.25,0.00027239574193954467,98.7,6.775334067642689e-05,0.002
7,91.8,0.0002802243545651436,98.8,5.83251591771841e-05,0.002
8,92.32000000000001,0.000269602008163929,99.49,3.881405256688595e-05,0.002
9,92.31,0.00026652535796165466,99.69,2.9587377794086935e-05,0.002
10,92.15,0.00026662936955690385,99.89,1.882384140044451e-05,0.002
11,92.16,0.0002683028504252434,99.9,1.811315268278122e-05,0.002
12,92.22,0.0002655630350112915,99.85000000000001,2.0722737349569798e-05,0.002
13,92.33,0.00026700431555509566,99.83999999999999,1.9185344502329828e-05,0.002
14,92.35,0.00026592895835638044,99.99,1.321951961144805e-05,0.002
15,92.33,0.0002676210299134254,99.99,1.341096954420209e-05,0.002
16,92.43,0.0002646451488137245,99.99,1.5733139123767614e-05,0.002
17,92.31,0.00026333475559949876,99.88,1.9270175509154797e-05,0.002
18,92.32000000000001,0.00026900206208229065,100.0,1.2651958875358105e-05,0.002
19,92.21000000000001,0.0002649619773030281,99.99,1.2400258611887693e-05,0.002
20,92.36,0.0002614405199885368,99.99,1.2464792188256978e-05,0.002
21,92.38,0.0002638994500041008,99.96000000000001,1.7730234377086164e-05,0.002
22,92.4,0.0002638010278344154,100.0,1.1618043296039105e-05,0.002
23,92.41,0.000265744149684906,100.0,1.1896033398807048e-05,0.002
24,92.4,0.000265947550535202,100.0,1.2258610315620899e-05,0.002
25,92.21000000000001,0.00026577680259943007,99.99,1.233785105869174e-05,0.002
26,92.36,0.0002636756271123886,100.0,1.157876132056117e-05,0.002
27,92.32000000000001,0.0002635286077857018,100.0,1.1159659177064896e-05,0.002
28,92.30000000000001,0.0002655895546078682,99.99,1.2050472293049098e-05,0.002
