,main,main_loss,backdoor,backdoor_loss,lr
1,91.19,0.0003185941785573959,8.77,0.008704049015045167,0.002
2,91.5,0.00030149568766355515,9.46,0.009516870880126952,0.002
3,91.67,0.00029663673490285875,8.799999999999999,0.0104013822555542,0.002
4,91.64999999999999,0.00030115627348423,9.33,0.009267187690734863,0.002
5,91.49000000000001,0.00029370555728673933,10.040000000000001,0.00912486572265625,0.002
6,91.27,0.00031306972950696945,9.04,0.009877252674102784,0.002
7,89.67,0.00038085798025131227,9.25,0.008517498111724853,0.002
8,91.69,0.0002963360443711281,9.180000000000001,0.008753908443450928,0.002
9,90.27,0.00034234832525253294,8.469999999999999,0.009039881324768066,0.002
10,91.21000000000001,0.00031845574080944063,8.780000000000001,0.008333377170562744,0.002
11,91.53,0.00029415442049503325,8.86,0.008819612503051757,0.002
12,91.23,0.0003045522570610046,10.97,0.009098999118804931,0.002
13,90.92,0.00033396433889865877,7.84,0.011706790256500245,0.002
14,91.57,0.0002969145342707634,10.71,0.009412804222106934,0.002
15,91.34,0.00031146534383296966,10.16,0.010213118267059326,0.002
16,91.64999999999999,0.00029412415027618407,10.52,0.008869905376434326,0.002
17,91.06,0.00031931433975696563,8.86,0.009312419700622559,0.002
18,91.41,0.0003156051069498062,10.42,0.00923740291595459,0.002
19,90.86,0.00032602331638336183,10.059999999999999,0.010248486137390137,0.002
20,91.79,0.00028969954550266266,10.05,0.008544361686706543,0.002
21,91.49000000000001,0.0002976976960897446,10.209999999999999,0.009886196327209473,0.002
22,91.49000000000001,0.0003016423061490059,9.520000000000001,0.00874778823852539,0.002
23,91.67999999999999,0.00029690506011247633,9.89,0.009137085151672364,0.002
24,91.69,0.00029189475029706954,10.13,0.009043780136108398,0.002
25,91.4,0.00030341107696294785,9.24,0.009629948043823243,0.002
26,91.4,0.00030939365923404695,9.21,0.008145191478729248,0.002
27,90.82000000000001,0.0003353764683008194,9.33,0.009749815559387207,0.002
28,89.71000000000001,0.0003835798591375351,7.4399999999999995,0.011809095096588135,0.002
29,89.67,0.0003786941230297089,9.78,0.012392298316955567,0.002
30,87.02,0.00046322228610515596,11.08,0.009195566082000733,0.002
31,91.01,0.00032217133045196533,9.67,0.010268346977233887,0.002
32,91.25999999999999,0.0003175213545560837,9.67,0.008906699466705323,0.002
33,90.52,0.0003321674555540085,11.4,0.010006682395935058,0.002
34,89.58,0.0003793621599674225,7.82,0.008788966369628906,0.002
35,91.19,0.0003171881899237633,9.28,0.00858904275894165,0.002
36,90.9,0.0003184083968400955,8.4,0.008406305599212646,0.002
37,90.96,0.00033108987510204314,8.53,0.008355445957183839,0.002
38,90.10000000000001,0.0003525699496269226,9.22,0.008584641551971436,0.002
39,89.09,0.0003951744586229324,8.52,0.009388080883026123,0.002
40,90.53999999999999,0.00032644074857234956,8.98,0.009311716270446777,0.002
41,91.34,0.00031543085277080537,8.870000000000001,0.00916027488708496,0.002
42,91.81,0.00029030376225709913,9.77,0.009156093502044677,0.002
43,91.14,0.00031484907269477844,8.68,0.011028127384185791,0.002
44,88.66000000000001,0.0004034415125846863,9.19,0.008092723321914673,0.002
45,90.42,0.00033975763022899626,11.06,0.010112216091156007,0.002
46,89.71000000000001,0.0003604026108980179,8.51,0.009831141662597655,0.002
47,90.05,0.0003522765100002289,9.13,0.008142867469787598,0.002
48,91.12,0.00031287194192409514,10.35,0.00903364772796631,0.002
49,91.32000000000001,0.00031069147884845734,10.43,0.010062272453308105,0.002
50,89.45,0.0003692166596651077,6.890000000000001,0.008761143112182616,0.002
51,91.16,0.00031431769132614135,8.49,0.009473848819732665,0.002
52,91.14999999999999,0.00031697486639022826,8.5,0.010800116634368896,0.002
53,91.34,0.0003100520804524422,9.48,0.009548889827728271,0.002
54,91.62,0.0002915779024362564,10.209999999999999,0.009311201763153075,0.002
55,90.88000000000001,0.00031833242177963254,10.0,0.008889244747161865,0.002
56,91.19,0.00030569847524166105,9.91,0.009193022060394287,0.002
57,91.57,0.0002923191890120506,9.1,0.009905567741394042,0.002
58,90.55,0.0003295648068189621,9.01,0.008730076122283936,0.002
59,91.2,0.000305706325173378,9.89,0.009335231685638427,0.002
60,89.75999999999999,0.0003517235368490219,7.180000000000001,0.008072855138778687,0.002
61,90.84,0.00032370038628578185,9.29,0.009072735691070557,0.002
62,90.58,0.00035707182884216307,7.48,0.008958535385131836,0.002
63,91.32000000000001,0.00031410380601882936,10.03,0.01016724853515625,0.002
64,89.45,0.0003722346007823944,11.3,0.010407493019104003,0.002
65,91.16,0.0003142229482531548,8.18,0.01045393295288086,0.002
66,88.5,0.0004896388083696366,4.9799999999999995,0.016216848850250244,0.002
67,90.49000000000001,0.0003340479254722595,12.27,0.008158163690567016,0.002
68,90.75,0.0003332599282264709,8.799999999999999,0.009202181720733643,0.002
69,90.75,0.00032341673374176026,8.0,0.010565220165252685,0.002
70,90.28,0.00034427705109119414,9.15,0.00852931718826294,0.002
71,89.09,0.00037110936045646665,11.05,0.009030030345916748,0.002
72,89.28,0.0003744505763053894,10.54,0.009033295345306397,0.002
73,89.88000000000001,0.0003453190594911575,10.040000000000001,0.00969833927154541,0.002
74,89.73,0.0003496892035007477,9.41,0.009907591247558594,0.002
75,90.34,0.00033082178831100466,9.62,0.008752461433410644,0.002
76,90.96,0.0003208159774541855,9.21,0.008781595230102539,0.002
77,91.24,0.0003102482616901398,9.1,0.00981761360168457,0.002
78,90.86999999999999,0.0003127163350582123,10.8,0.00869539155960083,0.002
79,91.5,0.00029709557443857195,10.059999999999999,0.009471035957336426,0.002
80,91.66,0.00029078434109687805,9.2,0.008978803539276123,0.002
81,91.62,0.00029881451278924943,9.47,0.00924147539138794,0.002
82,90.9,0.00031495136022567747,10.75,0.009175640487670899,0.002
83,91.51,0.00030137802064418795,9.569999999999999,0.009390265083312989,0.002
84,90.27,0.0003401140183210373,11.66,0.009143727779388428,0.002
85,90.81,0.00032511406242847444,9.27,0.008460546398162842,0.002
86,90.41,0.00033399878442287443,9.2,0.008237851047515869,0.002
87,90.71000000000001,0.0003419283002614975,8.76,0.012543062591552735,0.002
88,89.78,0.0003710763543844223,8.02,0.011773231029510499,0.002
89,89.38000000000001,0.0003839685380458832,7.91,0.01050098180770874,0.002
90,91.28,0.0003050787836313248,8.690000000000001,0.009253529071807862,0.002
91,91.28,0.0003066097363829613,9.379999999999999,0.008671517753601074,0.002
92,89.14,0.00038286084532737733,9.15,0.009391410064697266,0.002
93,90.34,0.000337953993678093,8.25,0.008665025520324707,0.002
94,90.32,0.0003434178203344345,9.84,0.009506976413726807,0.002
95,89.82,0.0003655774801969528,10.12,0.009501705932617188,0.002
96,91.06,0.0003115006491541862,10.47,0.008340458488464356,0.002
97,90.92,0.000310531210899353,9.610000000000001,0.010701486492156983,0.002
98,90.28,0.0003451516717672348,8.86,0.009309954452514648,0.002
99,89.13,0.00039501937925815584,7.140000000000001,0.010919775676727295,0.002
100,90.0,0.00034550413489341735,9.19,0.00852357587814331,0.002
101,91.47,0.0002956423342227936,9.67,0.008956070232391358,0.002
102,90.45,0.00033322545289993287,10.22,0.01058782377243042,0.002
103,91.25,0.0002992830276489258,10.14,0.009324362945556641,0.002
104,91.49000000000001,0.0002942449539899826,9.86,0.008983653831481933,0.002
105,91.56,0.00029122441112995146,10.100000000000001,0.008977398204803467,0.002
106,91.25999999999999,0.000304906153678894,9.67,0.009235096740722657,0.002
107,91.53,0.00028805579245090487,9.81,0.009145971775054931,0.002
108,91.59,0.00029760373532772066,10.35,0.008914156055450439,0.002
109,91.08000000000001,0.0003083115562796593,8.93,0.008534303379058838,0.002
110,91.4,0.00030389529168605806,9.75,0.009330410575866699,0.002
111,91.66,0.0002906419962644577,9.66,0.00873237762451172,0.002
112,91.24,0.000297408989071846,9.75,0.008663748931884766,0.002
113,90.35,0.00033427810370922087,12.479999999999999,0.009788330554962157,0.002
114,91.61,0.0002824099600315094,9.950000000000001,0.008977395343780517,0.002
115,91.34,0.00030807530134916306,10.18,0.010336916732788085,0.002
116,91.85,0.0002827817991375923,10.459999999999999,0.009147970485687256,0.002
117,91.60000000000001,0.00029370624423027036,9.700000000000001,0.010304024696350098,0.002
118,91.82000000000001,0.00028399358689785005,9.44,0.009378619861602783,0.002
119,91.45,0.0003001770317554474,9.4,0.008875525093078613,0.002
120,90.8,0.0003158070743083954,10.18,0.00930979461669922,0.002
121,90.63,0.00031583914458751676,10.02,0.009015038394927979,0.002
122,91.74,0.0002868888929486275,9.85,0.009571600532531739,0.002
123,91.29,0.0003019853949546814,9.62,0.009057818031311036,0.002
124,90.91,0.00031720703542232513,9.46,0.008409280395507812,0.002
125,91.47,0.0002975025221705437,9.16,0.010952009773254395,0.002
126,90.79,0.0003178776264190674,10.299999999999999,0.008713880538940429,0.002
127,91.17,0.0003088781625032425,10.12,0.008983139038085938,0.002
