epoch,client_id,role,is_adversary,update_norm,mad_z_score,mad_pass,mad_effective_pass,cluster_label,selected_cluster,cluster_pass,cluster_effective_pass,final_selected,trust_weight,clip_factor,update_norm_before_clip,update_norm_after_clip,feature_norm,feature_0,feature_1,feature_2
108,4,malicious,1,10.773020395309784,24.22526322252558,0,0,-1,0,0,0,0,,,,,0.46040612844377776,-0.20290376245975494,-0.008956778794527054,-0.413187175989151
109,3,malicious,1,9.261185779910926,49.69364503105638,0,0,-1,0,0,0,0,,,,,0.5921459632224485,-0.28103891015052795,-0.24275514483451843,-0.46122002601623535
109,14,benign,0,0.8044828698779191,0.2659002651540082,1,1,0,0,1,1,1,0.0,2.0,0.8044828698779191,0.8044828698779191,0.20281742317730725,-0.09775952994823456,-0.17408877611160278,0.03565220162272453
109,27,benign,0,0.9137265542885336,0.9044078499396212,1,1,0,0,1,1,1,0.5,1.0,0.9137265542885336,0.9137265542885336,0.5988354801105945,-0.5560898184776306,0.07782382518053055,-0.2081141471862793
109,84,benign,0,0.8159216513079255,0.33275766513249405,1,1,0,0,1,1,1,0.0,2.0,0.8159216513079255,0.8159216513079255,1.2386787839704259,-0.5074763894081116,1.1295126676559448,-0.03152741119265556
109,5,benign,0,0.7018520987754814,-0.3339561579870571,1,1,0,0,1,1,1,0.5,1.0,0.7018520987754814,0.7018520987754814,0.4897854469010996,-0.2396118938922882,-0.3672220706939697,-0.21822895109653473
109,15,benign,0,0.7134959330165931,-0.2659002651540076,1,1,0,0,1,1,1,0.0,2.0,0.7134959330165931,0.7134959330165931,0.5688005038139722,-0.5133246183395386,0.0827007070183754,0.230634868144989
109,87,benign,0,0.5374681389246387,-1.2947476742026927,1,1,0,0,1,1,1,0.0,2.0,0.5374681389246387,0.5374681389246387,0.28887774391063853,-0.20360103249549866,-0.17946283519268036,0.09894473850727081
109,17,benign,0,0.8598132845542873,0.58929552256224,1,1,1,0,0,0,0,,,,,2.6347757761890405,2.630889892578125,0.13713176548480988,-0.04070187732577324
109,58,benign,0,0.6290098708103453,-0.7597044774377599,1,1,0,0,1,1,1,0.0,2.0,0.6290098708103453,0.6290098708103453,0.5368108156670965,-0.21380972862243652,-0.40868350863456726,0.2746434807777405
109,28,benign,0,0.5494023566077894,-1.2249945479667395,1,1,0,0,1,1,1,0.0,2.0,0.5494023566077894,0.5494023566077894,0.3251120068394488,-0.01817925274372101,-0.05495548993349075,0.3199175298213959
110,4,malicious,1,10.0034578187529,46.143312159478775,0,0,-1,0,0,0,0,,,,,0.6108878995677465,-0.03174547106027603,0.5072572231292725,0.33891940116882324
110,29,benign,0,0.7783212461908157,0.03031061901960491,1,1,0,0,1,1,1,0.0,2.0,0.7783212461908157,0.7783212461908157,0.8883297607176972,-0.7500761151313782,-0.4470270574092865,0.16334746778011322
110,12,benign,0,0.5468827075548158,-1.126563927465236,1,1,0,0,1,1,1,0.0,2.0,0.5468827075548158,0.5468827075548158,0.5147597396723256,-0.511789083480835,0.02778269723057747,-0.047724682837724686
110,86,benign,0,0.7470450086323116,-0.126027574932413,1,1,0,0,1,1,1,1.0,1.0,0.7470450086323116,0.7470450086323116,0.29657344547637327,-0.18601690232753754,0.09419979155063629,-0.2109026312828064
110,67,benign,0,0.9262187687687363,0.7695949247663807,1,1,1,0,0,0,0,,,,,1.585210112192938,1.5831047296524048,0.02291155606508255,0.07839372009038925
110,81,benign,0,0.8881703382167726,0.5794050752336193,1,1,0,0,1,1,1,0.0,2.0,0.8881703382167726,0.8881703382167726,0.6628218876663445,-0.5465973615646362,0.17864981293678284,-0.3296186029911041
110,84,benign,0,0.7661936643499583,-0.030310619019604353,1,1,1,0,0,0,0,,,,,1.2295169825421348,1.208486795425415,-0.14348705112934113,-0.1751660406589508
110,59,benign,0,0.6640822350360267,-0.5407273982417773,1,1,0,0,1,1,1,0.0,2.0,0.6640822350360267,0.6640822350360267,0.28089949599242986,-0.2765513062477112,0.03064700774848461,0.03853132203221321
110,21,benign,0,0.4625555636673908,-1.5480837267004015,1,1,0,0,1,1,1,0.0,2.0,0.4625555636673908,0.4625555636673908,0.47555137183127905,-0.4594409763813019,0.12128880620002747,0.018764913082122803
110,3,malicious,1,5.8868677004282475,25.566020433268275,0,0,-1,0,0,0,0,,,,,0.412844361436407,-0.029374441131949425,-0.39222264289855957,0.12545520067214966
111,1,malicious,1,5.735533892052064,12.111530831036296,0,0,-1,0,0,0,0,,,,,0.4690844242218685,-0.4473609924316406,-0.1344285011291504,-0.04286394268274307
111,41,benign,0,0.9714435141737652,0.32610932343146654,1,1,0,0,1,1,1,0.6666622161865234,1.0,0.9714435141737652,0.9714435141737652,0.9299581869416006,0.7686764001846313,-0.055904414504766464,-0.5204166769981384
111,61,benign,0,0.6542297773519865,-0.4586149995592401,1,1,0,0,1,1,1,0.33333778381347656,1.4999899864196777,0.6542297773519865,0.6542297773519865,0.42886962826125385,-0.3845251798629761,-0.1604304015636444,-0.10164462774991989
111,76,benign,0,0.6726252134135442,-0.4131083129505358,1,1,0,0,1,1,1,0.0,2.0,0.6726252134135442,0.6726252134135442,0.24463671666546558,-0.057091180235147476,-0.142178475856781,0.19071707129478455
111,49,benign,0,0.7077933275607969,-0.3261093234314663,1,1,0,0,1,1,1,0.0,2.0,0.7077933275607969,0.7077933275607969,0.6579515721880591,-0.1269000768661499,-0.54052734375,-0.35302525758743286
111,46,benign,0,1.170941702312611,0.8196285581078767,1,1,1,0,0,0,0,,,,,1.405053377972633,-0.9002935886383057,1.053786277770996,-0.23060990869998932
111,55,benign,0,0.5665567487662383,-0.6755008087641228,1,1,0,0,1,1,1,0.0,2.0,0.5665567487662383,0.5665567487662383,0.36200721191766244,-0.21758097410202026,-0.270842969417572,0.10174392908811569
111,34,benign,0,0.5673658744135776,-0.6734991912358772,1,1,0,0,1,1,1,0.0,2.0,0.5673658744135776,0.5673658744135776,0.4396109564418698,-0.26532962918281555,-0.25923916697502136,0.23590895533561707
111,2,malicious,1,10.91496351689715,24.924419852037612,0,0,-1,0,0,0,0,,,,,1.7344394090676576,1.683066487312317,0.3988429009914398,0.1284196376800537
111,4,malicious,1,9.728902750758294,21.990339061403166,0,0,-1,0,0,0,0,,,,,0.6043754431189701,-0.05266144871711731,0.11092347651720047,0.591770589351654
112,0,malicious,1,12.08533180542023,33.359708683254354,0,0,-1,0,0,0,0,,,,,3.3500445913563106,3.3164896965026855,0.45371755957603455,0.13354861736297607
112,73,benign,0,1.2938553701907058,1.5580325872622443,1,1,1,0,0,0,0,,,,,2.4795729886730054,-1.0573433637619019,2.2399003505706787,0.11468930542469025
112,9,benign,0,0.5794688286911066,-0.5472112629619516,1,1,0,0,1,1,1,0.39999839663505554,1.0,0.5794688286911066,0.5794688286911066,0.6782199540348465,-0.3227227032184601,-0.5791926980018616,0.1427171379327774
112,86,benign,0,0.6050989204363824,-0.47168129439037254,1,1,0,0,1,1,1,0.0,2.0,0.6050989204363824,0.6050989204363824,0.4026673950931229,-0.3292078375816345,-0.22869457304477692,-0.038236409425735474
112,84,benign,0,0.7597923497440447,-0.015811297124711174,1,1,0,0,1,1,1,0.20000320672988892,1.4999899864196777,0.7597923497440447,0.7597923497440447,0.5850250575911277,-0.1440417617559433,-0.04172397404909134,-0.5654780268669128
112,95,benign,0,0.7705230571329698,0.015811297124710848,1,1,0,0,1,1,1,0.0,2.0,0.7705230571329698,0.7705230571329698,1.1871330791533774,-0.5584940910339355,-0.6190798282623291,0.8450499773025513
112,41,benign,0,0.5339806961924404,-0.6812613963812891,1,1,0,0,1,1,1,0.39999839663505554,1.0,0.5339806961924404,0.5339806961924404,0.557617105858238,-0.3203503489494324,-0.45623183250427246,-0.012845453806221485
112,38,benign,0,0.5385694763245117,-0.6677386036187108,1,1,0,0,1,1,1,0.0,2.0,0.5385694763245117,0.5385694763245117,0.3456439253146179,-0.3408738374710083,0.015048660337924957,-0.055211301892995834
112,17,benign,0,1.0704187666004787,0.899581583081938,1,1,0,0,1,1,1,0.0,2.0,1.0704187666004787,1.0704187666004787,0.6790321546520239,-0.17038166522979736,-0.527503252029419,-0.3921671509742737
112,52,benign,0,1.0211624324544888,0.7544268404859207,1,1,0,0,1,1,1,0.0,2.0,1.0211624324544888,1.0211624324544888,0.3171843678140058,-0.0730741024017334,-0.2562399208545685,-0.17206743359565735
113,0,malicious,1,11.318264385617653,92.8144252847473,0,0,-1,0,0,0,0,,,,,1.5673389139485638,-0.45169514417648315,1.3328876495361328,0.6898791790008545
113,91,benign,0,0.6802316455501402,-0.5332261739427836,1,1,0,0,1,1,1,0.0,2.0,0.6802316455501402,0.6802316455501402,0.6136724821272871,-0.3010439872741699,-0.3903867304325104,-0.3654649555683136
113,57,benign,0,0.6504780331158306,-0.7943110860707421,1,1,0,0,1,1,1,0.0,2.0,0.6504780331158306,0.6504780331158306,0.41599548614833154,0.23668482899665833,-0.193436399102211,-0.2821611166000366
113,71,benign,0,0.7387195654821074,-0.020000646464438915,1,1,1,0,0,0,0,,,,,1.631744616629678,1.6167654991149902,0.2018643319606781,0.08894158899784088
113,20,benign,0,0.7432781704086677,0.02000064646443794,1,1,0,0,1,1,1,0.0,2.0,0.7432781704086677,0.7432781704086677,0.967145427387801,-0.909531831741333,0.012713072821497917,-0.32857343554496765
113,38,benign,0,0.5464597670960338,-1.7070607531385722,1,1,0,0,1,1,1,0.33333778381347656,1.4999899864196777,0.5464597670960338,0.5464597670960338,0.5156217048363142,-0.1915627121925354,-0.4372078478336334,-0.19498401880264282
113,10,benign,0,0.9795353011518995,2.0931328537177696,0,0,-1,0,0,0,0,,,,,1.3680685882407015,1.3007733821868896,0.39416956901550293,-0.15566188097000122
113,16,benign,0,0.7314680618632995,-0.08363185055073245,1,1,0,0,1,1,1,0.0,2.0,0.7314680618632995,0.7314680618632995,0.41988444421426563,-0.2878432273864746,0.05562913790345192,-0.300590455532074
113,54,benign,0,0.8400969995371312,0.8695759896650574,1,1,0,0,1,1,1,0.0,2.0,0.8400969995371312,0.8400969995371312,1.6593076528690853,-0.06096411868929863,-1.4528300762176514,0.7992934584617615
113,36,benign,0,0.8042120150864623,0.5546889139292579,1,1,0,0,1,1,1,0.6666622161865234,1.0,0.8042120150864623,0.8042120150864623,1.0654040023000406,-0.9515814185142517,0.47659820318222046,0.04932184889912605
114,1,malicious,1,5.294387378764018,24.195377187079913,0,0,-1,0,0,0,0,,,,,0.4026268378000878,0.12813249230384827,0.1832374483346939,-0.3348349928855896
114,35,benign,0,0.8582323677970835,0.4751685337582419,1,1,0,0,1,1,1,0.14285795390605927,1.4999899864196777,0.8582323677970835,0.8582323677970835,0.5535504701294214,0.40090277791023254,-0.11445488780736923,0.3641361892223358
114,98,benign,0,0.5242080362591682,-1.3108661786849252,1,1,0,0,1,1,1,0.14285795390605927,1.4999899864196777,0.5242080362591682,0.5242080362591682,0.2062481891632849,-0.027740906924009323,-0.16327150166034698,-0.12292751669883728
114,89,benign,0,0.8069110493776264,0.20075242831026285,1,1,0,0,1,1,1,0.14285795390605927,1.4999899864196777,0.8069110493776264,0.8069110493776264,0.6378467472401175,-0.5763142704963684,0.17706847190856934,-0.20822365581989288
114,23,benign,0,0.6622570635385351,-0.5727152972663487,1,1,0,0,1,1,1,0.2857101857662201,1.0,0.6622570635385351,0.6622570635385351,0.4402048474512437,0.18430009484291077,0.3961932957172394,-0.05333530902862549
114,39,benign,0,0.7840799334137284,0.07867399932998217,1,1,0,0,1,1,1,0.0,2.0,0.7840799334137284,0.7840799334137284,0.8540658925385662,-0.6879717707633972,-0.48315173387527466,0.15062467753887177
114,85,benign,0,0.9145471338856342,0.7762847027336512,1,1,1,0,0,0,0,,,,,1.5367827361089326,1.5257328748703003,-0.18300092220306396,-0.01873592846095562
114,91,benign,0,0.7546527001662134,-0.07867399932998217,1,1,0,0,1,1,1,0.14285795390605927,1.4999899864196777,0.7546527001662134,0.7546527001662134,0.6016703738170317,-0.16626127064228058,0.45960018038749695,0.35090184211730957
114,9,benign,0,0.5985721171241919,-0.9132399663298325,1,1,0,0,1,1,1,0.0,2.0,0.5985721171241919,0.5985721171241919,0.37883481525333057,-0.18224841356277466,-0.2229166179895401,-0.24618999660015106
114,16,benign,0,0.5848614261055756,-0.9865513025971184,1,1,0,0,1,1,1,0.14285795390605927,1.4999899864196777,0.5848614261055756,0.5848614261055756,0.6121545289941431,-0.5985313057899475,-0.04930272698402405,0.11858619004487991
115,2,malicious,1,9.691597444569322,36.20479893285236,0,0,-1,0,0,0,0,,,,,3.573035377965278,3.5665836334228516,0.2143142819404602,-0.011505935341119766
115,61,benign,0,0.4887279885716116,-0.9379463643547418,1,1,0,0,1,1,1,0.0,2.0,0.4887279885716116,0.4887279885716116,0.8331699200804145,-0.7387669086456299,-0.38427048921585083,-0.027051091194152832
115,41,benign,0,0.896245305229844,0.7067919391939798,1,1,1,0,0,0,0,,,,,1.0894023561890727,1.011327862739563,-0.4047165811061859,-0.014762679114937782
115,38,benign,0,0.6823237526261738,-0.1565946143078598,1,1,0,0,1,1,1,0.0,2.0,0.6823237526261738,0.6823237526261738,0.46940653670169,-0.4168942868709564,-0.20341560244560242,-0.07185918837785721
115,85,benign,0,0.759922744378456,0.1565946143078598,1,1,0,0,1,1,1,0.0,2.0,0.759922744378456,0.759922744378456,0.9742237174892897,-0.558043897151947,0.5802732110023499,0.5486181378364563
115,51,benign,0,0.6394380014781477,-0.3296813389850657,1,1,0,0,1,1,1,1.0,1.0,0.6394380014781477,0.6394380014781477,0.5025531438230278,-0.4511018991470337,-0.0962761715054512,0.19949345290660858
115,56,benign,0,0.5620031592387017,-0.6422080608060202,1,1,0,0,1,1,1,0.0,2.0,0.5620031592387017,0.5620031592387017,0.6338165165542605,-0.4522499740123749,-0.3404359519481659,-0.2851257622241974
115,19,benign,0,1.0225370872131474,1.2165050796187997,1,1,0,0,1,1,1,0.0,2.0,1.0225370872131474,1.0225370872131474,0.6806842198677008,-0.5617012977600098,-0.33177509903907776,0.19428829848766327
115,36,benign,0,0.6516936342279457,-0.2802176529186303,1,1,0,0,1,1,1,0.0,2.0,0.6516936342279457,0.6516936342279457,0.7058692029866857,-0.6269354224205017,-0.2580951750278473,-0.1964438557624817
115,97,benign,0,1.2803761666960842,2.2571426006323807,0,0,-1,0,0,0,0,,,,,1.4859776506677858,-0.7722165584564209,1.2243974208831787,-0.33565178513526917
116,4,malicious,1,11.114076465057913,72.98232697323564,0,0,-1,0,0,0,0,,,,,0.4711067057690536,-0.2711632251739502,-0.378387451171875,-0.07235309481620789
116,19,benign,0,1.437194279276794,3.4289636479015213,0,0,-1,0,0,0,0,,,,,1.6463483072912923,1.6220769882202148,-0.2798655033111572,0.03169058635830879
116,17,benign,0,1.4880196303868232,3.7942749169679,0,0,-1,0,0,0,0,,,,,0.6766448358014029,-0.4779050648212433,-0.050558727234601974,-0.4763389527797699
116,30,benign,0,1.054763558344029,0.6802123074242917,1,1,0,0,1,1,1,0.25000250339508057,1.4999899864196777,1.054763558344029,1.054763558344029,0.6278374633479944,0.5193493366241455,-0.3380008041858673,0.10105247795581818
116,8,benign,0,0.8666623374431321,-0.6717802360503851,1,1,0,0,1,1,1,0.0,2.0,0.8666623374431321,0.8666623374431321,1.3009730599504536,-0.5707351565361023,-0.7977356910705566,0.8546403050422668
116,83,benign,0,0.9511578710088479,-0.06446184231199925,1,1,0,0,1,1,1,0.0,2.0,0.9511578710088479,0.9511578710088479,0.21460522059408627,-0.16303707659244537,-0.011627085506916046,-0.13906517624855042
116,55,benign,0,0.9075277049619138,-0.3780571442643196,1,1,0,0,1,1,1,0.25000250339508057,1.4999899864196777,0.9075277049619138,0.9075277049619138,0.809941095364624,-0.720758318901062,0.33894655108451843,-0.14706209301948547
116,38,benign,0,0.8659055419682548,-0.6772197639496149,1,1,0,0,1,1,1,0.49999499320983887,1.0,0.8659055419682548,0.8659055419682548,0.42667977146028635,-0.4059540629386902,0.1206621527671814,-0.051938146352767944
116,96,benign,0,0.9690948800536544,0.06446184231199925,1,1,1,0,0,0,0,,,,,1.4965507887662055,0.242893785238266,1.3745115995407104,0.5398006439208984
116,10,benign,0,0.9299617397552093,-0.21681072802459164,1,1,0,0,1,1,1,0.0,2.0,0.9299617397552093,0.9299617397552093,0.6792367340867368,0.22523251175880432,0.022055115550756454,-0.640426754951477
117,0,malicious,1,11.158181583198118,45.566089177192886,0,0,-1,1,0,0,0,,,,,1.4675894928592383,1.3026882410049438,-0.4672117829322815,0.4884008765220642
117,55,benign,0,0.3771949524036683,-1.7597227820913823,1,1,1,1,1,1,1,0.3333333432674408,1.0,0.3771949524036683,0.3771949524036683,0.40285836823703824,-0.21590889990329742,-0.29690825939178467,-0.16590267419815063
117,66,benign,0,0.7613808489183269,-0.07324360179747649,1,1,0,1,0,0,0,,,,,0.5714967879243547,-0.015246045775711536,0.55844646692276,-0.1204727366566658
117,34,benign,0,0.5054020856732447,-1.1969258054562522,1,1,1,1,1,1,1,0.0,2.0,0.5054020856732447,0.5054020856732447,0.3926559299107426,-0.264382928609848,-0.20581786334514618,-0.2047421634197235
117,52,benign,0,0.7796776839994627,0.0070748890933760925,1,1,1,1,1,1,1,0.3333333432674408,1.0,0.7796776839994627,0.7796776839994627,0.42167389608851896,-0.26521310210227966,-0.2771212160587311,-0.17514199018478394
117,8,benign,0,0.95326319303056,0.7690714892743915,1,1,2,1,0,0,0,,,,,1.2564578748059063,0.8560564517974854,0.7399055361747742,-0.5462540984153748
117,29,benign,0,0.7764543146974985,-0.007074889093376579,1,1,1,1,1,1,1,0.3333333432674408,1.0,0.7764543146974985,0.7764543146974985,0.5146359693901206,-0.24652010202407837,-0.45106732845306396,-0.024825097993016243
117,67,benign,0,0.9101757564156867,0.5799285107256085,1,1,0,1,0,0,0,,,,,1.1763306671382527,-0.5704526305198669,0.8850358128547668,0.5244513750076294
117,77,benign,0,0.7231177855947137,-0.24120879847688875,1,1,1,1,1,1,1,0.0,2.0,0.7231177855947137,0.7231177855947137,0.6421138737872576,-0.3812249004840851,-0.487514466047287,-0.1711941808462143
117,45,benign,0,0.9731066514878165,0.8561792666727566,1,1,0,1,0,0,0,,,,,0.44326797650252353,-0.19979646801948547,0.0022543007507920265,0.39568015933036804
118,0,malicious,1,10.001904185595782,138.49141060738594,0,0,-1,0,0,0,0,,,,,1.686697408056743,1.6782749891281128,-0.000674020848236978,0.16834712028503418
118,81,benign,0,0.5377627764869991,-0.5763314231318265,1,1,0,0,1,1,1,0.5,1.0,0.5377627764869991,0.5377627764869991,0.9731447069805813,-0.3055053949356079,-0.8979278802871704,0.2177213728427887
118,90,benign,0,0.5750613350558819,-0.02825990803640741,1,1,0,0,1,1,1,0.0,2.0,0.5750613350558819,0.5750613350558819,0.32113178364441697,-0.25882774591445923,-0.16119353473186493,-0.10074951499700546
118,44,benign,0,0.6666610459444174,1.317722195702725,1,1,1,0,0,0,0,,,,,0.45864888031261447,0.07002423703670502,0.34606102108955383,0.2927407920360565
118,79,benign,0,0.5261976857692967,-0.7462708801797772,1,1,0,0,1,1,1,0.5,1.0,0.5261976857692967,0.5261976857692967,0.37056310051460184,-0.2387622445821762,-0.2496723234653473,-0.1340646594762802
118,20,benign,0,0.5789077448984502,0.02825990803640741,1,1,1,0,0,0,0,,,,,0.5215583359341598,0.03163984790444374,0.30188223719596863,-0.42413339018821716
118,31,benign,0,1.033253776506877,6.7044996201245795,0,0,-1,0,0,0,0,,,,,1.0790029920225153,-0.6035902500152588,0.834679126739502,0.32130518555641174
118,36,benign,0,0.5359663028354824,-0.6027291198202228,1,1,1,0,0,0,0,,,,,0.49416163796160334,0.3545835018157959,0.13269038498401642,-0.3175838887691498
118,89,benign,0,0.9085488453136684,4.872063644007471,0,0,-1,0,0,0,0,,,,,0.5017197521775172,-0.4600893259048462,0.1738751381635666,-0.09903513640165329
118,55,benign,0,0.5476393120940155,-0.43120388893946493,1,1,0,0,1,1,1,0.0,2.0,0.5476393120940155,0.5476393120940155,0.554538471804073,-0.26774778962135315,-0.479719877243042,0.07545115798711777
119,3,malicious,1,7.350064080662632,24.04554992979136,0,0,-1,0,0,0,0,,,,,0.9633096737133772,-0.467756450176239,0.5805702805519104,-0.6100062131881714
119,41,benign,0,0.8726626962026783,0.31588271011008884,1,1,0,0,1,1,1,0.16666777431964874,1.4999899864196777,0.8726626962026783,0.8726626962026783,0.9900052138505493,0.5441646575927734,0.7972817420959473,0.21985670924186707
119,19,benign,0,1.0657055007418412,1.0230862997870063,1,1,1,0,0,0,0,,,,,1.3755558163329915,-0.9570332169532776,0.016794633120298386,0.9879064559936523
119,9,benign,0,0.7020860344668113,-0.3090171807855471,1,1,0,0,1,1,1,0.16666777431964874,1.4999899864196777,0.7020860344668113,0.7020860344668113,0.11424096930126201,0.08228488266468048,0.06273610889911652,0.04841877520084381
119,97,benign,0,1.2523043252399078,1.7066826598251454,1,1,1,0,0,0,0,,,,,1.409504827064917,-1.210959553718567,-0.6053355932235718,-0.39223670959472656
119,64,benign,0,0.7707572955223259,-0.05744311957132428,1,1,0,0,1,1,1,0.33332887291908264,1.0,0.7707572955223259,0.7707572955223259,0.3131334115095832,0.07904563844203949,0.2510296404361725,-0.16967156529426575
119,37,benign,0,0.4553798107815587,-1.2128142811351321,1,1,0,0,1,1,1,0.0,2.0,0.4553798107815587,0.4553798107815587,0.24931638077901483,0.2253238707780838,-0.07447315007448196,-0.07643010467290878
119,55,benign,0,0.4505733502208111,-1.2304225321668958,1,1,0,0,1,1,1,0.16666777431964874,1.4999899864196777,0.4505733502208111,0.4505733502208111,0.15501552546614014,0.06214219331741333,0.06088165566325188,-0.1283027082681656
119,33,benign,0,0.6974738527063724,-0.3259137002129938,1,1,0,0,1,1,1,0.16666777431964874,1.4999899864196777,0.6974738527063724,0.6974738527063724,0.8995938655365193,0.8295556902885437,-0.32186591625213623,0.13232086598873138
119,42,benign,0,0.8021173764534558,0.05744311957132388,1,1,0,0,1,1,1,0.0,2.0,0.8021173764534558,0.8021173764534558,1.1183592590290987,0.8132318258285522,-0.7676202654838562,-0.011855704709887505
120,1,malicious,1,6.249682503126387,25.236814624837365,0,0,-1,0,0,0,0,,,,,0.8969624004359932,0.8095089793205261,-0.3592890202999115,-0.14194421470165253
120,98,benign,0,0.5155226498579651,-1.3784494268738394,1,1,0,0,1,1,1,0.0,2.0,0.5155226498579651,0.5155226498579651,0.42184212501014423,-0.02606816217303276,-0.3231690526008606,-0.2698758840560913
120,30,benign,0,0.8129250433593579,0.001952137644588462,1,1,0,0,1,1,1,0.0,2.0,0.8129250433593579,0.8129250433593579,0.570406451858616,-0.004305115435272455,0.5197680592536926,-0.23491732776165009
120,13,benign,0,0.6586618784173733,-0.7140646762297845,1,1,0,0,1,1,1,0.0,2.0,0.6586618784173733,0.6586618784173733,0.1902285823461383,0.009278175421059132,-0.11246947199106216,-0.1531386524438858
120,56,benign,0,0.6649737733129472,-0.6847678387485987,1,1,0,0,1,1,1,0.5,1.0,0.6649737733129472,0.6649737733129472,0.7052889439814992,0.13212987780570984,0.439498633146286,-0.5355512499809265
120,97,benign,0,0.911014709855694,0.45723808037187547,1,1,1,0,0,0,0,,,,,1.7451344723978446,1.605617642402649,-0.5390834212303162,0.42056554555892944
120,35,benign,0,0.8486618038907593,0.16782531562267988,1,1,0,0,1,1,1,0.5,1.0,0.8486618038907593,0.8486618038907593,1.2295494705469363,0.08972014486789703,1.0812374353408813,0.5785048007965088
120,75,benign,0,0.6693981088083722,-0.6642321612514013,1,1,0,0,1,1,1,0.0,2.0,0.6693981088083722,0.6693981088083722,0.5114689193448201,-0.3900037109851837,0.3232344686985016,-0.0708310604095459
120,41,benign,0,0.812083881739627,-0.0019521376445879469,1,1,0,0,1,1,1,0.0,2.0,0.812083881739627,0.812083881739627,1.081445865334164,-0.9111841917037964,-0.5737866759300232,-0.10018672049045563
120,2,malicious,1,8.730349064801699,36.75089816152253,0,0,-1,0,0,0,0,,,,,1.481124914806586,-1.3146936893463135,-0.4559413194656372,0.50737464427948
121,3,malicious,1,7.433156963200447,70.34424419090394,0,0,-1,0,0,0,0,,,,,0.8341937815674443,-0.5972496271133423,-0.5087758898735046,0.28340649604797363
121,5,benign,0,0.6886846348473452,0.2594077731578088,1,1,0,0,1,1,1,0.5,1.0,0.6886846348473452,0.6886846348473452,0.2776911000372005,-0.25490227341651917,-0.10806159675121307,-0.021444564685225487
121,42,benign,0,0.7259623709220073,0.6467774453311937,1,1,1,0,0,0,0,,,,,0.8672041741962428,0.7773792743682861,-0.2891058921813965,-0.25326335430145264
121,83,benign,0,0.6387574712197069,-0.25940777315780766,1,1,0,0,1,1,1,0.0,2.0,0.6387574712197069,0.6387574712197069,0.28227847522718297,-0.24203526973724365,0.13784408569335938,-0.04581565037369728
121,37,benign,0,0.6316552649671493,-0.3332099832021834,1,1,0,0,1,1,1,0.0,2.0,0.6316552649671493,0.6316552649671493,0.47135199554730534,-0.0010070762364193797,0.44733726978302,0.14852964878082275
121,14,benign,0,0.5982902857921287,-0.6799204438163526,1,1,0,0,1,1,1,0.0,2.0,0.5982902857921287,0.5982902857921287,0.22754144361524511,0.07575088739395142,0.204633429646492,-0.06451411545276642
121,13,benign,0,0.8344421179853948,1.7740391431240101,1,1,1,0,0,0,0,,,,,1.1495761736271022,1.1355191469192505,-0.03518445044755936,0.17573758959770203
121,89,benign,0,0.7465379469412536,0.8605874825445722,1,1,0,0,1,1,1,0.0,2.0,0.7465379469412536,0.7465379469412536,0.675631476206062,-0.43566733598709106,0.051747314631938934,-0.5138035416603088
121,28,benign,0,0.5993335366633693,-0.6690795561836473,1,1,0,0,1,1,1,0.5,1.0,0.5993335366633693,0.5993335366633693,0.25203861650946885,-0.2198646366596222,-0.12004119902849197,0.027804968878626823
121,61,benign,0,0.5890408555121195,-0.7760354216192324,1,1,0,0,1,1,1,0.0,2.0,0.5890408555121195,0.5890408555121195,0.41736618392413544,-0.23792290687561035,0.2196071296930313,0.26336273550987244
122,0,malicious,1,12.09367224265527,103.15163134820689,0,0,-1,0,0,0,0,,,,,1.7043627301106326,-1.496971845626831,-0.7989339232444763,-0.16010057926177979
122,29,benign,0,0.8795938342804618,0.8269137460561309,1,1,0,0,1,1,1,0.24999874830245972,1.0,0.8795938342804618,0.8795938342804618,0.2529759577590409,0.13708199560642242,-0.1329038441181183,0.16595761477947235
122,83,benign,0,0.7112901577560912,-0.7088010532000112,1,1,0,0,1,1,1,0.0,2.0,0.7112901577560912,0.7112901577560912,0.33704362684391737,-0.10053876787424088,0.22376573085784912,0.231126070022583
122,87,benign,0,0.5927689359185656,-1.7902675913088935,1,1,0,0,1,1,1,0.0,2.0,0.5927689359185656,0.5927689359185656,0.3491519943476613,-0.08670562505722046,0.15650923550128937,0.29982346296310425
122,38,benign,0,0.7238455221596384,-0.594237549165153,1,1,0,0,1,1,1,0.24999874830245972,1.0,0.7238455221596384,0.7238455221596384,0.38152579647626866,0.34924063086509705,-0.09833747148513794,0.11799430847167969
122,55,benign,0,0.7963841020312478,0.0676527489337336,1,1,0,0,1,1,1,0.12500187754631042,1.4999899864196777,0.7963841020312478,0.7963841020312478,0.5596324176906591,0.4923083782196045,-0.12479982525110245,-0.2350444793701172
122,96,benign,0,0.7815555591559136,-0.06765274893373259,1,1,0,0,1,1,1,0.0,2.0,0.7815555591559136,0.7815555591559136,0.7250421234457857,0.6702526807785034,-0.2676462233066559,-0.06937523931264877
122,31,benign,0,0.9891940924241941,1.8269794719480486,1,1,1,0,0,0,0,,,,,1.3348884641986871,-0.6500518321990967,1.1295000314712524,-0.2891184985637665
122,81,benign,0,0.859131189008345,0.6401989467999888,1,1,0,0,1,1,1,0.12500187754631042,1.4999899864196777,0.859131189008345,0.859131189008345,0.8404945203869691,0.7423109412193298,-0.17172452807426453,-0.354846715927124
