,main,main_loss,backdoor,backdoor_loss,lr
1,91.71000000000001,0.0002701151728630066,9.15,0.007803210926055908,0.002
2,91.45,0.000294738382101059,10.09,0.00911555871963501,0.002
3,91.33,0.0003107958823442459,9.43,0.008730697059631348,0.002
4,90.32,0.00034288688600063325,10.89,0.00984256944656372,0.002
5,89.84,0.0003679939389228821,9.07,0.009213067436218261,0.002
6,91.14999999999999,0.00033216586709022524,9.48,0.009258937168121338,0.002
7,84.04,0.000550234842300415,3.3000000000000003,0.008845689678192138,0.002
8,91.52,0.00030047230124473573,9.3,0.008727095127105712,0.002
9,89.97,0.00034946191310882566,8.6,0.008266638088226318,0.002
10,90.62,0.00030784788727760315,9.120000000000001,0.00853607873916626,0.002
11,91.02,0.00030642114877700805,9.02,0.008234070634841918,0.002
12,91.18,0.0002999867931008339,8.72,0.008558899211883545,0.002
13,90.79,0.00033026167154312134,8.75,0.009099820137023925,0.002
14,91.85,0.0002835850596427917,9.47,0.00940283079147339,0.002
15,91.69,0.0002758455604314804,9.629999999999999,0.009072668266296387,0.002
16,91.36999999999999,0.0003061844438314438,10.040000000000001,0.009309209060668946,0.002
17,86.31,0.00044676290154457095,5.19,0.006467811632156372,0.002
18,89.22,0.00035748685598373416,9.120000000000001,0.005394827747344971,0.002
19,91.19,0.0003143947869539261,10.780000000000001,0.008854255867004394,0.002
20,89.11,0.00034258760809898376,8.459999999999999,0.007582276058197022,0.002
21,90.01,0.0003412186622619629,9.48,0.007184428215026855,0.002
22,90.36,0.0003367310106754303,10.69,0.00895909595489502,0.002
23,90.16,0.00034417127966880796,9.39,0.009245425319671631,0.002
24,90.81,0.00032853250801563263,8.16,0.008688273048400879,0.002
25,91.78,0.0002956391915678978,9.83,0.009871517276763915,0.002
26,65.18,0.0010819443345069886,2.94,0.004130907869338989,0.002
27,91.25,0.0003280990332365036,9.139999999999999,0.009107988834381103,0.002
28,90.69,0.00033465116322040555,9.5,0.008529166984558105,0.002
29,89.83,0.00034611890017986296,9.6,0.00972920742034912,0.002
30,90.67,0.0003133149206638336,10.01,0.008674357414245605,0.002
31,87.63,0.0004320674121379852,12.280000000000001,0.007851640367507934,0.002
32,91.57,0.00029724950641393664,9.6,0.008967939853668214,0.002
33,90.3,0.0003259856790304184,8.99,0.008184716749191284,0.002
34,63.91,0.0010939244389533997,2.8899999999999997,0.005188873863220215,0.002
35,90.42999999999999,0.0003345895230770111,9.98,0.011534154510498046,0.002
36,91.5,0.00029297579675912857,9.64,0.008163480758666993,0.002
37,91.3,0.0003075762867927551,9.09,0.009089188861846923,0.002
38,87.92,0.0003834984332323074,7.24,0.008284768295288085,0.002
39,90.68,0.00032669229209423065,10.09,0.008966823768615722,0.002
40,91.10000000000001,0.00030258602052927016,9.22,0.009785565757751465,0.002
41,91.56,0.0002965969830751419,9.71,0.009626137351989746,0.002
42,82.39999999999999,0.0005539502441883087,6.68,0.00491901822090149,0.002
43,88.26,0.0004262617826461792,8.88,0.009508533954620361,0.002
44,25.45,0.002061260747909546,0.0,0.005058329725265503,0.002
45,90.06,0.0003515537053346634,8.459999999999999,0.00864565553665161,0.002
46,90.99000000000001,0.00029339212477207186,8.44,0.0076511370658874514,0.002
47,87.57000000000001,0.000430596861243248,14.71,0.010295013332366943,0.002
48,85.14,0.00046965420842170715,8.09,0.007619658088684082,0.002
49,86.47,0.00043835424184799195,8.27,0.008378959846496581,0.002
50,89.78,0.0003503159373998642,8.68,0.008554561138153076,0.002
51,91.01,0.0003124285250902176,8.93,0.009595592403411865,0.002
52,89.92999999999999,0.00032657295167446137,8.57,0.005925135707855225,0.002
53,89.9,0.00033789359033107756,8.66,0.008617255210876465,0.002
54,89.79,0.0003297086536884308,7.6,0.007585879707336426,0.002
55,90.86999999999999,0.00031831879913806914,9.030000000000001,0.009235857391357422,0.002
56,89.05999999999999,0.0003765700042247772,8.43,0.008905065631866455,0.002
57,90.42,0.0003308235257863998,10.290000000000001,0.009561424922943115,0.002
58,88.25,0.00036618548333644866,7.870000000000001,0.006130817794799804,0.002
59,90.03,0.00032321996688842774,9.94,0.008822078132629394,0.002
60,90.3,0.00030761650800704954,8.06,0.006884780120849609,0.002
61,89.21,0.0003837624102830887,8.68,0.008914440822601318,0.002
62,90.81,0.00032339026629924774,10.02,0.010787381458282471,0.002
63,90.77,0.0003136825680732727,9.51,0.008011453151702881,0.002
64,90.99000000000001,0.00031859234273433687,9.07,0.010080156230926514,0.002
65,91.42,0.00029194049686193465,8.99,0.009157233238220215,0.002
66,87.14,0.0004495894253253937,6.4799999999999995,0.008398178195953369,0.002
67,90.53,0.00034071335196495054,8.42,0.00965853796005249,0.002
68,91.13,0.00029937986433506013,8.74,0.00896267261505127,0.002
69,91.57,0.0003046652376651764,9.13,0.009749172973632812,0.002
70,36.059999999999995,0.0022752554178237915,0.0,0.005501856803894043,0.002
71,85.52,0.0005449905335903168,7.199999999999999,0.0089413010597229,0.002
72,90.14,0.00034806109070777895,8.260000000000002,0.004676519966125488,0.002
73,90.58,0.000304624742269516,8.42,0.007793956851959228,0.002
74,89.60000000000001,0.0003374683320522308,7.21,0.007549168300628662,0.002
75,91.02,0.00031083777844905853,8.19,0.009320370674133301,0.002
76,90.14999999999999,0.0003143294334411621,8.34,0.008944937229156494,0.002
77,89.88000000000001,0.00034540229737758634,9.8,0.009125467491149902,0.002
78,89.85,0.00036742843091487886,8.16,0.00913457317352295,0.002
79,83.86,0.0005796495616436004,9.19,0.00814116439819336,0.002
80,89.84,0.00035957058668136595,8.59,0.00867972812652588,0.002
