epoch,cosine_similarity,l2_distance,backdoor,main
101,0.9999998807907104,1431.08349609375,100.0,92.09
102,0.9999997615814209,2146.625244140625,100.0,92.36
103,0.9999995231628418,2866.63916015625,100.0,92.28
104,0.9999992847442627,3689.51220703125,100.0,92.28
105,0.9999990463256836,4333.49951171875,100.0,92.43
106,0.9999986290931702,5049.04150390625,100.0,92.38
107,0.9999980926513672,5858.498046875,100.0,92.38
108,0.9999977946281433,6609.81689453125,100.0,92.36999999999999
109,0.9999972581863403,7267.22119140625,100.0,92.36
110,0.9999966621398926,7978.29052734375,100.0,92.39
111,0.9999960660934448,8725.13671875,100.0,92.35
112,0.9999954104423523,9445.1513671875,100.0,92.31
113,0.9999946355819702,10259.080078125,100.0,92.22
114,0.9999939203262329,10974.6220703125,100.0,92.28
115,0.999993085861206,11663.3310546875,100.0,92.29
116,0.9999922513961792,12445.955078125,100.0,92.44
117,0.9999910593032837,13322.4931640625,100.0,92.25999999999999
118,0.9999901056289673,14051.4521484375,100.0,92.06
119,0.9999890327453613,14829.6025390625,100.0,91.86999999999999
120,0.9999879598617554,15545.14453125,100.0,91.93
121,0.9999868273735046,16318.82421875,100.0,92.04
122,0.9999856948852539,17003.060546875,100.0,92.17
123,0.9999845027923584,17781.212890625,100.0,92.13
124,0.9999831318855286,18613.029296875,100.0,92.11
125,0.9999818801879883,19319.626953125,100.0,91.99000000000001
126,0.9999806880950928,19959.142578125,100.0,91.93
127,0.9999792575836182,20688.099609375,100.0,92.13
128,0.999977707862854,21502.029296875,100.0,92.25
129,0.9999761581420898,22307.013671875,100.0,92.21000000000001
130,0.9999746680259705,23049.388671875,100.0,92.2
131,0.9999730587005615,23805.1796875,100.0,92.16
132,0.9999716877937317,24502.83203125,100.0,92.22
133,0.9999700784683228,25209.4296875,100.0,92.01
134,0.9999683499336243,25942.859375,100.0,92.13
135,0.9999668598175049,26636.041015625,100.0,91.93
136,0.9999651312828064,27365.0,100.0,92.06
137,0.9999634027481079,28080.541015625,100.0,92.01
138,0.9999616146087646,28805.029296875,100.0,92.11
139,0.9999598264694214,29533.986328125,100.0,92.19000000000001
140,0.999958336353302,30142.197265625,100.0,92.17999999999999
141,0.9999563694000244,30875.626953125,100.0,92.10000000000001
142,0.9999545812606812,31533.029296875,100.0,92.2
143,0.9999529123306274,32185.9609375,100.0,92.17
144,0.9999507665634155,32977.53125,100.0,92.09
145,0.9999488592147827,33666.23828125,100.0,92.32000000000001
146,0.999946653842926,34489.11328125,100.0,92.29
147,0.9999442100524902,35316.45703125,100.0,92.21000000000001
148,0.9999420642852783,36063.3046875,100.0,92.17
149,0.9999393820762634,36948.78515625,100.0,92.29
150,0.9999371767044067,37713.5234375,100.0,92.34
151,0.9999351501464844,38402.23046875,100.0,92.15
152,0.999933123588562,39032.80078125,100.0,92.25
153,0.9999310374259949,39703.62109375,100.0,92.32000000000001
154,0.9999287128448486,40459.4140625,100.0,92.24
155,0.9999264478683472,41152.59375,100.0,92.46
156,0.9999241232872009,41890.49609375,100.0,92.38
157,0.9999216794967651,42623.9296875,100.0,92.29
158,0.9999192953109741,43375.24609375,100.0,92.51
159,0.9999161958694458,44283.08984375,100.0,92.08
