,main,main_loss,backdoor,backdoor_loss,lr
1,10.0,0.002730865383148193,0.0,0.004330493021011353,0.002
2,79.11,0.0006509883165359497,36.25,0.002372831201553345,0.002
3,85.82,0.0004462525814771652,71.78,0.0008010479986667633,0.002
4,88.03,0.0003806991547346115,70.08,0.0009066734850406646,0.002
5,88.53999999999999,0.00035709895491600036,68.76,0.0008796122610569,0.002
6,89.35,0.00033391375541687014,66.74,0.0009918689072132112,0.002
7,89.88000000000001,0.0003261114239692688,65.31,0.0010233918607234955,0.002
8,90.27,0.00031367809772491455,62.19,0.0011182305455207824,0.002
9,77.25,0.0008664087653160095,99.76,2.376204114407301e-05,0.002
10,88.62,0.0003642409801483154,80.86,0.000556771782040596,0.002
11,10.0,,0.0,,0.002
12,87.33999999999999,0.00040860487818717957,99.38,3.522016443312168e-05,0.002
13,88.57000000000001,0.00036798445582389834,99.41,3.172252681106329e-05,0.002
14,90.22,0.0003166951537132263,98.99,5.003861002624035e-05,0.002
15,90.10000000000001,0.000318809899687767,98.61,6.411469243466854e-05,0.002
16,90.78,0.0003004416763782501,98.06,8.615695163607598e-05,0.002
17,91.34,0.00028751193284988404,98.02,8.434775695204735e-05,0.002
18,91.25,0.0002796079635620117,97.75,9.745656996965409e-05,0.002
19,91.46,0.0002807167410850525,97.6,9.992101266980171e-05,0.002
20,91.32000000000001,0.00027720180451869963,97.41,0.00010567399710416794,0.002
21,91.72,0.0002725943982601166,97.16,0.00011759524419903755,0.002
22,91.67,0.0002711150735616684,96.89999999999999,0.00012478169202804565,0.002
23,10.0,,0.0,,0.002
24,10.0,,0.0,,0.002
25,87.45,0.0004179886519908905,71.87,0.000813550192117691,0.002
26,89.57000000000001,0.0003477653354406357,73.24000000000001,0.0007616240203380585,0.002
27,90.0,0.00031908113956451416,77.88000000000001,0.0006546274065971374,0.002
28,90.59,0.00030910162925720217,79.35,0.0006080105006694794,0.002
29,90.63,0.00030431950390338896,79.80000000000001,0.0005975486218929291,0.002
30,90.96,0.0002961337000131607,81.11,0.000576159644126892,0.002
31,90.53,0.000303337961435318,77.3,0.0006887037217617035,0.002
32,77.66,0.0008267445385456085,99.72,3.0968854483217004e-05,0.002
33,89.36,0.0003368672430515289,99.69,2.609451785683632e-05,0.002
34,90.2,0.0003172189295291901,99.72999999999999,2.4394849687814714e-05,0.002
35,87.16000000000001,0.0004291937828063965,96.83,0.00015477565228939056,0.002
36,90.01,0.00032376669049263,99.79,1.8845773115754128e-05,0.002
37,90.66,0.0003111538141965866,99.69,2.1457166131585835e-05,0.002
38,90.94,0.0002993828237056732,99.72,2.0104702562093733e-05,0.002
39,90.86999999999999,0.0002959490537643433,99.68,2.2217376716434957e-05,0.002
40,91.28,0.00028190027475357056,99.62,2.4496747087687254e-05,0.002
41,10.0,,0.0,,0.002
42,10.0,,0.0,,0.002
43,90.41,0.00031612716913223266,99.83,1.864645071327686e-05,0.002
44,85.3,0.0005034982770681381,97.39,0.00010930089130997658,0.002
45,89.57000000000001,0.0003398876279592514,99.82,1.755586974322796e-05,0.002
46,90.63,0.00030560824871063235,99.78,1.873554037883878e-05,0.002
47,90.64,0.00031972673535346984,99.31,4.1122631914913656e-05,0.002
48,90.84,0.0003026806473731995,99.74,1.886907471343875e-05,0.002
49,91.58,0.0002774069458246231,99.67,2.3062358517199754e-05,0.002
50,91.44,0.0003058903604745865,99.58,2.9826717264950276e-05,0.002
51,91.41,0.00028559964895248413,99.82,1.651106420904398e-05,0.002
52,91.51,0.0002706582799553871,99.71,1.9375087134540082e-05,0.002
53,70.17,0.006046956062316895,88.0,0.0007152379512786865,0.002
54,90.32,0.00031968559324741365,99.76,2.284984923899174e-05,0.002
55,91.11,0.0002907559812068939,99.74,2.549274992197752e-05,0.002
56,91.11,0.00028231831789016725,99.68,2.791119161993265e-05,0.002
57,91.14999999999999,0.000286139777302742,99.63,3.352491147816181e-05,0.002
58,86.87,0.00046164107620716096,99.11999999999999,5.455706901848316e-05,0.002
59,91.07,0.00028761930465698245,99.83,1.548469215631485e-05,0.002
60,91.35,0.00028290585577487947,99.85000000000001,1.6043944004923106e-05,0.002
61,91.5,0.0002791202187538147,99.72,1.8722067959606646e-05,0.002
