epoch,cosine_similarity,l2_distance,backdoor,main
101,0.9999997615814209,1493.693359375,14.19,90.36
102,0.9999997615814209,2186.87451171875,14.940000000000001,91.09
103,0.999999463558197,2875.58349609375,15.72,91.49000000000001
104,0.9999991655349731,3868.397705078125,15.27,91.42
105,0.999998927116394,4315.611328125,15.290000000000001,91.51
106,0.9999985694885254,5134.01220703125,15.14,91.06
107,0.9999982118606567,5782.4716796875,16.54,91.32000000000001
108,0.9999977350234985,6672.4267578125,13.100000000000001,91.36
109,0.9999971985816956,7271.69287109375,10.879999999999999,91.0
110,0.999996542930603,8134.8154296875,11.01,90.29
111,0.9999960064888,8707.248046875,15.52,90.78
112,0.999995231628418,9436.20703125,21.4,90.14999999999999
113,0.9999946355819702,10183.0537109375,5.41,87.3
114,0.9999937415122986,11144.5625,7.86,89.56
115,0.9999930262565613,11623.08203125,11.959999999999999,90.61
116,0.9999918937683105,12691.921875,10.59,91.21000000000001
117,0.9999908208847046,13465.6015625,13.22,91.51
118,0.9999902248382568,13877.0380859375,9.49,90.99000000000001
119,0.9999887943267822,14972.7109375,13.76,91.02
120,0.9999879002571106,15540.6728515625,13.569999999999999,91.28
121,0.9999865889549255,16421.68359375,12.280000000000001,91.36999999999999
122,0.9999855756759644,17092.50390625,12.920000000000002,91.85
123,0.9999844431877136,17785.685546875,13.15,91.67999999999999
124,0.9999829530715942,18630.91796875,14.67,91.58
125,0.9999818205833435,19270.43359375,14.29,91.47
126,0.9999805688858032,19977.03125,11.52,90.86999999999999
127,0.9999790787696838,20782.015625,17.78,91.52
128,0.9999771118164062,21761.4140625,14.89,91.77
129,0.9999759197235107,22329.375,10.5,90.78
130,0.9999746680259705,23018.083984375,15.879999999999999,90.53999999999999
131,0.9999726414680481,23943.81640625,15.160000000000002,90.51
132,0.9999717473983765,24417.86328125,14.66,91.12
133,0.9999700784683228,25173.65234375,15.09,89.63
134,0.9999675154685974,26273.796875,5.029999999999999,89.89
135,0.9999666213989258,26716.541015625,9.86,90.71000000000001
136,0.9999650120735168,27369.47265625,11.87,91.5
137,0.9999634027481079,28031.34765625,13.270000000000001,91.47
