epoch,client_id,role,is_adversary,update_norm,mad_z_score,mad_pass,mad_effective_pass,cluster_label,selected_cluster,cluster_pass,cluster_effective_pass,final_selected,trust_weight,clip_factor,update_norm_before_clip,update_norm_after_clip,feature_norm,feature_0,feature_1,feature_2
1,4,malicious,1,2.0011885606781497,5.812640690330047,0,0,-1,1,0,0,0,,,,,1.5244959890733354,1.0516159534454346,1.1029646396636963,0.040754273533821106
1,32,benign,0,1.022711941097526,1.284265933723502,1,1,0,1,0,0,0,,,,,0.6699060442020938,0.02131023444235325,-0.5869581699371338,-0.32218021154403687
1,71,benign,0,0.8540603600777082,0.5037490088742841,1,1,1,1,1,1,1,0.20000159740447998,1.4999899864196777,0.8540603600777082,0.8540603600777082,0.8575424172786145,-0.79276442527771,0.3182395398616791,0.0750143900513649
1,58,benign,0,0.5761088867727314,-0.782606137572978,1,1,1,1,1,1,1,0.39999520778656006,1.0,0.5761088867727314,0.5761088867727314,0.7793963208452093,-0.6926724910736084,0.05763523280620575,-0.35262107849121094
1,3,malicious,1,2.83712064006897,9.681321505793417,0,0,-1,1,0,0,0,,,,,1.4100184472142907,1.1559019088745117,-0.801641047000885,-0.097027987241745
1,24,benign,0,0.783857216235845,0.17884993816969577,1,1,0,1,0,0,0,,,,,0.9283828138549304,-0.19087369740009308,-0.30347999930381775,0.856365442276001
1,62,benign,0,0.622827338196833,-0.566393862427022,1,1,0,1,0,0,0,,,,,0.3569392318023511,-0.2525028586387634,-0.14207184314727783,0.20847904682159424
1,67,benign,0,0.7065665800502354,-0.17884993816969577,1,1,1,1,1,1,1,0.20000159740447998,1.4999899864196777,0.7065665800502354,0.7065665800502354,0.46881384850858887,0.03887006267905235,0.46715134382247925,-0.006720472127199173
1,43,benign,0,0.6580470875391513,-0.4033974037848921,1,1,1,1,1,1,1,0.20000159740447998,1.4999899864196777,0.6580470875391513,0.6580470875391513,0.48034857225700267,-0.33082839846611023,0.12831303477287292,-0.3237639367580414
1,29,benign,0,0.5155203433429579,-1.0630089853431575,1,1,0,1,0,0,0,,,,,0.25272245400675647,-0.008056014776229858,-0.24015188217163086,-0.07829950749874115
2,3,malicious,1,2.7239420550702578,10.272426033171447,0,0,-1,0,0,0,0,,,,,2.046577511356618,2.040767192840576,-0.1465102881193161,0.04778608679771423
2,73,benign,0,1.1093195748686258,2.3069808768241993,1,1,2,0,0,0,0,,,,,1.3963511195877796,-0.7784056663513184,-1.0605995655059814,-0.4679846465587616
2,72,benign,0,0.576187993715819,-0.3231264224740618,1,1,0,0,1,1,1,0.0,2.0,0.576187993715819,0.576187993715819,0.6927939329439265,-0.6352462768554688,0.23546628654003143,0.1448489874601364
2,99,benign,0,0.6838443476075292,0.20797654008944783,1,1,3,0,0,0,0,,,,,1.1856661832942226,-0.5949246287345886,0.9907617568969727,-0.2650662660598755
2,20,benign,0,0.8250458318103778,0.9045682772936564,1,1,1,0,0,0,0,,,,,0.8081597021701908,0.6300033926963806,0.4534286558628082,-0.22498951852321625
2,15,benign,0,0.6909315989661108,0.24294020044860445,1,1,1,0,0,0,0,,,,,0.6513399315010656,0.598379373550415,-0.09064733237028122,-0.24076730012893677
2,37,benign,0,0.5995292615346826,-0.20797654008944835,1,1,0,0,1,1,1,0.0,2.0,0.5995292615346826,0.5995292615346826,0.5228264847709847,0.07491704821586609,-0.3443511724472046,0.38620880246162415
2,93,benign,0,0.5187788663632714,-0.6063438686620812,1,1,0,0,1,1,1,0.5,1.0,0.5187788663632714,0.5187788663632714,0.5659890428247639,-0.39574599266052246,-0.17695441842079163,0.3638898730278015
2,74,benign,0,0.48011939600997344,-0.7970633059600013,1,1,0,0,1,1,1,0.5,1.0,0.48011939600997344,0.48011939600997344,0.408310753889835,-0.3895692229270935,0.08387254923582077,0.08898813277482986
2,22,benign,0,0.49114791299864036,-0.7426561313379187,1,1,0,0,1,1,1,0.0,2.0,0.49114791299864036,0.49114791299864036,0.5776631866832028,-0.5501759052276611,0.055532924830913544,0.16708478331565857
3,2,malicious,1,2.2771427830328523,3.0288880241785754,1,1,1,0,0,0,0,,,,,3.4996947763375656,3.029364585876465,1.7217204570770264,0.3263317346572876
3,11,benign,0,0.8965263237749083,-0.1904653535519073,1,1,0,0,1,1,1,0.0,2.0,0.8965263237749083,0.8965263237749083,0.39709187564861503,-0.3591122627258301,-0.02717037871479988,-0.16727854311466217
3,29,benign,0,0.7202905615571579,-0.6014159782297916,1,1,0,0,1,1,1,0.0,2.0,0.7202905615571579,0.7202905615571579,0.38944629103030926,0.09478415548801422,-0.09001637995243073,-0.36685341596603394
3,61,benign,0,0.6064191494930615,-0.8669439694378095,1,1,0,0,1,1,1,0.0,2.0,0.6064191494930615,0.6064191494930615,0.4271472807088447,-0.33429786562919617,-0.05302999168634415,-0.26055240631103516
3,14,benign,0,0.5995609950898957,-0.882935972426602,1,1,0,0,1,1,1,1.0,1.0,0.5995609950898957,0.5995609950898957,0.5241346722015279,-0.228719562292099,-0.05200369283556938,-0.46872180700302124
3,62,benign,0,1.0218078818263874,0.10166907985702578,1,1,0,0,1,1,1,0.0,2.0,1.0218078818263874,1.0218078818263874,1.2847655068132622,-0.7892078757286072,-0.00831468217074871,-1.0137574672698975
3,31,benign,0,1.2988078552541678,0.7475840217702084,1,1,2,0,0,0,0,,,,,3.0770729058267445,-2.2106544971466064,0.9862956404685974,1.8996329307556152
3,0,malicious,1,3.3536707270606447,5.539160771969724,0,0,-1,0,0,0,0,,,,,2.9017752050884438,1.4502609968185425,-2.183655023574829,1.2444649934768677
3,55,benign,0,1.0179069526985514,0.09257280313239796,1,1,0,0,1,1,1,0.0,2.0,1.0179069526985514,1.0179069526985514,0.8302009257501699,-0.315650075674057,-0.22974009811878204,-0.7326787114143372
3,89,benign,0,0.9385074455998103,-0.09257280313239771,1,1,0,0,1,1,1,0.0,2.0,0.9385074455998103,0.9385074455998103,0.5741608310806976,-0.3367699086666107,-0.0640849843621254,-0.4605863690376282
4,1,malicious,1,2.6885528537711987,4.740065675849215,0,0,-1,0,0,0,0,,,,,1.8194300273760118,-0.5806872844696045,-1.0683207511901855,1.3534469604492188
4,73,benign,0,1.1355992842092641,0.7174101896221308,1,1,0,0,1,1,1,0.3333311080932617,1.0,1.1355992842092641,1.1355992842092641,1.0417299653475565,-0.5473009347915649,-0.37889039516448975,-0.8013145923614502
4,5,benign,0,0.6148153462081694,-0.6315898103778692,1,1,0,0,1,1,1,0.3333311080932617,1.0,0.6148153462081694,0.6148153462081694,0.251241044956914,-0.0625261440873146,-0.1461564302444458,-0.1945529282093048
4,68,benign,0,0.5746472087285365,-0.7356383677661941,1,1,0,0,1,1,1,0.0,2.0,0.5746472087285365,0.5746472087285365,0.31555197102924887,0.08008409291505814,-0.17833128571510315,-0.24770453572273254
4,48,benign,0,1.1684046105652046,0.8023866683976161,1,1,1,0,0,0,0,,,,,2.773177938960096,2.7044553756713867,0.5703951120376587,0.22602304816246033
4,28,benign,0,0.7498644812012827,-0.2817685701050424,1,1,0,0,1,1,1,0.0,2.0,0.7498644812012827,0.7498644812012827,0.4118084752856487,-0.1740335375070572,-0.3700791895389557,0.048372942954301834
4,53,benign,0,0.7811374923383538,-0.2007612867663226,1,1,0,0,1,1,1,0.0,2.0,0.7811374923383538,0.7811374923383538,0.41556954141731667,-0.20505470037460327,-0.35116395354270935,-0.08564164489507675
4,72,benign,0,0.9361460223907373,0.2007612867663229,1,1,0,0,1,1,1,0.16666889190673828,1.4999899864196777,0.9361460223907373,0.9361460223907373,0.36476495098126394,-0.000819541048258543,-0.23832827806472778,-0.27613842487335205
4,34,benign,0,0.7004174092024474,-0.40985258971297533,1,1,0,0,1,1,1,0.16666889190673828,1.4999899864196777,0.7004174092024474,0.7004174092024474,0.47802268403448994,-0.17427010834217072,-0.2944020926952362,-0.3338607847690582
4,88,benign,0,1.7211438610909833,2.234161334531248,1,1,2,0,0,0,0,,,,,2.684511979198838,-1.0398465394973755,2.4552743434906006,0.3113705813884735
5,4,malicious,1,2.2040629802473597,17.504375977885584,0,0,-1,0,0,0,0,,,,,2.0923132993324636,2.0757150650024414,0.2011679857969284,-0.16945014894008636
5,27,benign,0,0.6429497390055446,0.0025746993580151034,1,1,0,0,1,1,1,0.0,2.0,0.6429497390055446,0.6429497390055446,0.5279731900864911,-0.5088781714439392,-0.09975079447031021,-0.09923948347568512
5,55,benign,0,0.5950395775807289,-0.5345510531673376,1,1,0,0,1,1,1,0.0,2.0,0.5950395775807289,0.5950395775807289,0.3393262048586171,-0.247573122382164,-0.17291325330734253,-0.15476055443286896
5,98,benign,0,0.570073444035794,-0.8144489468326624,1,1,0,0,1,1,1,0.0,2.0,0.570073444035794,0.570073444035794,0.4777351911665124,-0.4238775968551636,-0.18689152598381042,-0.11674867570400238
5,67,benign,0,0.881439980639136,2.6763133530759533,1,1,1,0,0,0,0,,,,,0.9610446133828027,0.6438209414482117,-0.5705072283744812,0.4285123646259308
5,16,benign,0,0.6598763885719171,0.19234111040086227,1,1,0,0,1,1,1,0.0,2.0,0.6598763885719171,0.6598763885719171,0.16664852706258126,0.04049843177199364,-0.11384720355272293,-0.11476246267557144
5,57,benign,0,0.5294789511447061,-1.2695579862110347,1,1,0,0,1,1,1,0.0,2.0,0.5294789511447061,0.5294789511447061,0.42108769297051835,-0.40485382080078125,-0.09913776814937592,-0.059832531958818436
5,21,benign,0,0.6006281426268818,-0.4718970750407484,1,1,0,0,1,1,1,1.0,1.0,0.6006281426268818,0.6006281426268818,0.4952353423559292,-0.49038785696029663,-0.06756366044282913,-0.014592664316296577
5,26,benign,0,0.6424904265958048,-0.0025746993580151034,1,1,0,0,1,1,1,0.0,2.0,0.6424904265958048,0.6424904265958048,0.5387957399026029,-0.47736549377441406,0.2291996031999588,0.09945137798786163
5,69,benign,0,0.8572557365767195,2.405181302901856,1,1,0,0,1,1,1,0.0,2.0,0.8572557365767195,0.8572557365767195,0.926441067469814,-0.20709887146949768,0.8802453875541687,0.20142285525798798
6,3,malicious,1,3.055808501344222,10.757750551543246,0,0,-1,0,0,0,0,,,,,1.2652518216794402,0.5371261835098267,1.1383640766143799,0.12839339673519135
6,55,benign,0,1.0322468322979925,-0.3658290342436233,1,1,0,0,1,1,1,0.0,2.0,1.0322468322979925,1.0322468322979925,0.7739857905137201,-0.4790510833263397,-0.4147033393383026,-0.44450557231903076
6,44,benign,0,1.2043945892310681,0.5804723827338559,1,1,0,0,1,1,1,0.5,1.0,1.2043945892310681,1.2043945892310681,1.4401659504527031,-0.8804904818534851,1.0944786071777344,-0.3176964819431305
6,86,benign,0,1.0085431158079001,-0.49612907940149964,1,1,0,0,1,1,1,0.0,2.0,1.0085431158079001,1.0085431158079001,0.5694301236752862,-0.49413472414016724,-0.2818237543106079,-0.02563028782606125
6,53,benign,0,0.9113192450909992,-1.0305716319071698,1,1,0,0,1,1,1,0.0,2.0,0.9113192450909992,0.9113192450909992,0.9298378899000522,-0.6327661275863647,-0.10317745804786682,0.6734685897827148
6,6,benign,0,0.8898731315762617,-1.1484615653528067,1,1,0,0,1,1,1,0.5,1.0,0.8898731315762617,0.8898731315762617,0.6820138981039903,-0.4472261071205139,-0.3282891511917114,0.3966837525367737
6,52,benign,0,1.1956469031315737,0.5323860881535328,1,1,0,0,1,1,1,0.0,2.0,1.1956469031315737,1.1956469031315737,0.7913137430627156,-0.6770697832107544,-0.2312835454940796,0.3380264341831207
6,61,benign,0,0.6072159063309057,-2.7022368659080636,1,1,0,0,1,1,1,0.0,2.0,0.6072159063309057,0.6072159063309057,0.5806210460022111,-0.43999621272087097,-0.20041868090629578,-0.3214910328388214
6,62,benign,0,1.2386049224541318,0.768527617266144,1,1,0,0,1,1,1,0.0,2.0,1.2386049224541318,1.2386049224541318,0.7201699971936557,-0.25035086274147034,-0.5209174156188965,-0.4296676814556122
6,48,benign,0,1.1653474417574665,0.36582903424362445,1,1,1,0,0,0,0,,,,,3.767038062453907,3.763960123062134,-0.15223044157028198,0.002418394898995757
7,2,malicious,1,2.3863881294820852,4.9120501030116985,0,0,-1,0,0,0,0,,,,,2.6208234703318927,2.4422218799591064,-0.3206886947154999,0.895224392414093
7,73,benign,0,1.1064131098334293,0.2792155290219222,1,1,0,0,1,1,1,0.14285877346992493,1.4999899864196777,1.1064131098334293,1.1064131098334293,1.406409359052618,-0.6962935924530029,-1.2200628519058228,0.06789076328277588
7,46,benign,0,0.9831105293141713,-0.16707478861925976,1,1,0,0,1,1,1,0.2857118248939514,1.0,0.9831105293141713,0.9831105293141713,0.28872032906191597,-0.19437432289123535,-0.07463788241147995,-0.20001809298992157
